epoch,E,T,V,H,XC,t
516,-3312.66333345912,185.80187155023054,-6528.983141643487,3061.9468765043794,-31.42893987024356,22.564806699752808
517,-3289.3747613819805,184.86075295219868,-6521.862852357468,3078.998711369306,-31.37137334601719,21.720934629440308
518,-3295.502063347986,184.59152222023386,-6526.607110455776,3077.7201802606032,-31.206655373046896,21.649200201034546
519,-3276.1091124019886,186.80402088043272,-6510.144448813945,3078.7871785985353,-31.555863067011103,21.739218950271606
520,-3233.1368905936033,183.85810806848733,-6495.320339968453,3109.6229356318186,-31.297594325456263,21.622177600860596
521,-3258.3418732160294,183.91235987964373,-6530.670254933523,3119.6860933382764,-31.270071500427093,21.57940101623535
522,-3336.6487063433037,183.021415659422,-6518.01298394715,3029.5242823942017,-31.181420449776848,21.980489492416382
523,-3313.1950927999114,183.47662812474343,-6527.980088818683,3062.484136040585,-31.175768146557814,21.780470609664917
524,-3209.3393142633136,185.74725431704604,-6512.936890144547,3149.170933570894,-31.32061200670715,24.531360149383545
525,-3212.581687318278,183.98967424880573,-6517.757018948775,3152.440864722697,-31.255207341005946,21.70930504798889
526,-3307.1365738504714,188.34104492148745,-6543.642898953351,3079.8214187275216,-31.65613854613055,21.661154985427856
527,-3291.6860586552734,188.58731023860992,-6562.513559763624,3113.9612333998653,-31.72104253012616,21.656301975250244
528,-3301.8797966205934,183.19671090210133,-6524.583117042754,3070.631386140221,-31.124776620161057,22.474387884140015
529,-3203.5338250655877,184.85705243164708,-6533.699809445729,3176.6874765973666,-31.37854464887228,24.285163402557373
530,-3304.8461191294,184.96623865492572,-6555.583480846233,3097.13768312964,-31.366560067732255,21.69777512550354
531,-3331.502426413486,183.0537423578218,-6510.765078594192,3027.3835607597157,-31.174650936831075,21.66403841972351
532,-3270.219797085384,184.51337590615208,-6517.702837652139,3094.303074163732,-31.333409503127957,23.34780979156494
533,-3269.304236141859,183.87630319898338,-6508.509563746414,3086.5932205281556,-31.2641961225837,21.68999481201172
534,-3243.4189378641913,184.95649347313454,-6514.21168700543,3117.1818505442448,-31.345594876140865,21.63483428955078
535,-3152.5506542478215,184.83534127680522,-6544.844523040759,3238.8170099811796,-31.35848246504845,21.631019592285156
536,-3314.874272715151,184.01292217799738,-6523.065590334631,3055.4611139086333,-31.2827184671499,22.663417100906372
537,-3201.061126282196,183.79618311095342,-6500.736482804485,3147.016055167689,-31.136881756353652,21.593036890029907
538,-3287.06667111445,183.6007943999602,-6494.665656314612,3055.228550508426,-31.230359708224675,21.644303798675537
539,-3268.4539292942377,184.01913876228477,-6528.571835172763,3107.455062380445,-31.356295264203663,20.84489917755127
540,-3311.9273446458683,188.46483430938378,-6575.355582104438,3106.6525609688497,-31.689157819664025,23.353520393371582
541,-3382.372474118675,185.39499723892888,-6526.818684307784,2990.479038828658,-31.42782587847891,21.728143215179443
542,-3178.695575047773,188.98846522220336,-6544.9177274336125,3209.045224324761,-31.811537161125145,21.61626172065735
543,-3209.397726071619,187.49688073443912,-6509.17971235821,3143.8421860255366,-31.55708047338479,21.678921937942505
544,-3216.3182279720772,184.77497504713736,-6488.618079711836,3118.879739639109,-31.354862946487643,22.566643476486206
545,-3246.2730915397524,183.30343218063925,-6516.167282778452,3117.766556801455,-31.175797743395197,20.8360435962677
546,-3190.1098355224485,184.73285394210708,-6503.562116473416,3160.0792738435202,-31.3598468346601,21.641889095306396
547,-3198.785479895706,186.183912267144,-6564.2627027307635,3210.757693063401,-31.46438249548679,21.673532009124756
548,-3173.7669287649396,182.92157586670336,-6494.540120497015,3168.9788543754685,-31.12723851009847,23.358170986175537
549,-3162.394282809402,184.6657227928996,-6488.622595529605,3172.8783948187815,-31.315804891477267,22.277966499328613
550,-3238.309737386372,185.27934227301722,-6548.238936088151,3155.9877331031435,-31.33787667438195,21.72597074508667
551,-3204.0609389830843,185.79443154988405,-6496.963713420125,3138.545422578432,-31.437079691275656,21.597682237625122
552,-3286.037273513279,185.32519259670477,-6541.99281812831,3101.975315688311,-31.344963669985255,22.526540756225586
553,-3346.3586805714694,187.05401445677313,-6524.204990907209,3022.341415265956,-31.54911938698884,22.001579761505127
554,-3203.5084503218977,184.60804383988696,-6490.980995796774,3134.187567473258,-31.323065838268523,21.75530219078064
555,-3212.315540716383,183.83556298181222,-6513.424030566832,3148.493600157045,-31.220673288408083,21.739583492279053
556,-3146.917503827406,185.92689386741003,-6518.189452446889,3216.7506008847654,-31.405546132691818,21.753750562667847
557,-3247.274488352841,186.53487305679155,-6518.542879165304,3116.176117200578,-31.442599444906598,21.840890169143677
558,-3316.508316759697,184.61133295780897,-6513.161557978546,3043.3738350195194,-31.331926758480055,21.69649648666382
559,-3314.8883574040897,185.57623706157472,-6524.688318081405,3055.670471744566,-31.44674812882439,21.792305946350098
560,-3211.2282672437973,186.2737350498871,-6537.070855123241,3171.05555191159,-31.48669908203509,21.672685146331787
561,-3240.5170438188966,184.93029617047117,-6537.983153715845,3143.883786947365,-31.347973220887525,22.583117246627808
562,-3325.2912033456482,183.0018351349545,-6515.501346567115,3038.3365080066815,-31.12819992016752,21.586043119430542
563,-3255.4494325767328,185.77907395096292,-6553.9819525003,3144.213734154503,-31.460288181898253,21.621461629867554
564,-3317.472671363294,187.56179178578378,-6538.730132120827,3065.304056364595,-31.60838739284697,21.73926877975464
565,-3274.945501745517,182.87490827214216,-6478.329940570129,3051.6147196650595,-31.105189112590214,22.549989700317383
566,-3376.272389386575,189.91846678839872,-6572.745478324798,3038.4577961744294,-31.903174024604304,21.788085460662842
567,-3275.235594283449,184.8443600791652,-6479.21653372244,3050.4396189750287,-31.30303961520185,21.694894313812256
568,-3229.423596869941,183.28184931029014,-6469.136377799379,3087.5822444378828,-31.151312818735104,23.43686008453369
569,-3274.361885646783,183.45501904951664,-6495.203657132644,3068.635326735724,-31.24857429937899,22.73540163040161
570,-3153.966476844589,183.3736458047873,-6504.110136450723,3197.9575794678294,-31.187565666484073,21.74983286857605
571,-3268.9558333010395,181.30360351671297,-6484.828944287919,3065.539306107341,-30.96979863717517,21.718004941940308
572,-3188.355799629145,184.80105632752284,-6520.407077417951,3178.5908999442813,-31.34067848299866,24.47486424446106
573,-3350.771592627338,183.9923199824852,-6520.4008633862695,3016.876161166246,-31.239210389799453,22.630844831466675
574,-3168.1710178611015,183.61980368343126,-6498.924881431112,3178.3502925836174,-31.216232697037732,21.816981315612793
575,-3305.3627395544713,184.5128767267424,-6481.098618608486,3022.520025540706,-31.297023213432986,21.66606378555298
576,-3170.5083369851914,183.881968235798,-6481.801828647166,3158.6918113567817,-31.280287930605382,22.612131357192993
577,-3218.7913763592587,184.31239556589978,-6542.4475894348625,3170.607181107359,-31.263363597655335,20.940470933914185
578,-3316.0998007818016,184.32072798660218,-6524.267894473335,3055.1617149798385,-31.314349274907386,23.695765018463135
579,-3281.559910047765,185.74480430891933,-6531.914476416962,3096.0953593668573,-31.48559730657928,21.775649070739746
580,-3239.9014788790373,188.39000404968797,-6577.012094073522,3180.4430130947094,-31.722401949912303,22.617470026016235
581,-3274.0611578050803,183.3225974973606,-6495.970562750422,3069.7186492207925,-31.131841772812283,21.74973201751709
582,-3267.280406087213,184.00010814305693,-6509.220379772876,3089.1817629240404,-31.241897381433844,22.639809370040894
583,-3202.2269259134114,183.17531498173082,-6468.796674613774,3114.5233858271085,-31.12895210847656,21.84367036819458
584,-3348.711615618807,182.56237057345052,-6534.826940323437,3034.567911145128,-31.01495701395013,21.666728258132935
585,-3324.8603181492704,183.1890523494127,-6527.809083308445,3050.898013038586,-31.138300228824622,21.68513774871826
586,-3345.9732637202555,183.94952334974636,-6496.9507297744985,2998.2144791256073,-31.186536421111438,22.72512722015381
587,-3272.7079686930774,184.24968333619816,-6492.4963353136345,3066.851527422102,-31.312844137744097,21.613826036453247
588,-3184.9361239349546,182.6533960677043,-6495.024654189427,3158.5285175978197,-31.093383411051988,22.553151845932007
589,-3282.9156586980225,184.06465188929693,-6520.662597530834,3085.010765657887,-31.328478714371943,21.7921199798584
590,-3299.829479093683,186.16874040283633,-6539.072604634611,3084.6029506882846,-31.52856555019245,22.343933820724487
591,-3136.9218626401293,184.03613327864565,-6495.713883707474,3205.993066963298,-31.237179174599536,22.94279170036316
592,-3326.6829665396103,182.98420086382626,-6500.583089856647,3022.053028230656,-31.137105777446077,21.817957639694214
593,-3333.5889774108864,185.82200569225972,-6493.787367763569,3005.8127933011456,-31.436408640723304,21.731239795684814
594,-3131.4830970009407,184.5036235483272,-6499.469044129121,3214.76532196051,-31.28299838065589,21.742058515548706
595,-3238.354817826473,186.96663316512374,-6507.962034747956,3114.2061542964902,-31.565570540131734,22.697213172912598
596,-3298.931157022271,183.9150720914043,-6518.391914103959,3066.7526683368696,-31.206983346585478,21.824801921844482
597,-3398.1217000033525,184.45118634511303,-6563.142778631243,3011.9005022845,-31.330610001722075,21.753360271453857
598,-3323.401940087401,188.61646071076905,-6543.928743858356,3063.676523955336,-31.766180895149905,21.878159046173096
599,-3262.2630718515743,185.659271737553,-6566.144213907339,3149.6927202303123,-31.470849912100224,21.776022911071777
600,-3360.394471391728,184.88291869309668,-6516.791721370951,3002.8821551798305,-31.367823893704514,23.08477020263672
601,-3309.4720331831495,187.1067514907829,-6528.667264888853,3063.641475307702,-31.552995092781657,20.8639919757843
602,-3203.816462923752,187.64673554528238,-6539.393551327374,3179.57140132114,-31.641048462800672,21.798357486724854
603,-3323.180397248878,187.6899822034675,-6568.24874999612,3088.967347259951,-31.588976716175356,21.74028968811035
604,-3145.6361957192794,184.90505215397678,-6557.59131873576,3258.3801251166274,-31.330054254123635,22.69506287574768
605,-3273.079603717818,188.08398467470047,-6555.02055932546,3125.4848606068913,-31.62788967394847,21.740761518478394
606,-3319.8746404166213,185.4616200928668,-6544.999808456523,3071.0939846595406,-31.43043671250611,21.728299617767334
607,-3241.5498333591418,185.83434242581097,-6545.440171243391,3149.4538309139875,-31.39783545554886,21.789554119110107
608,-3347.0998099002236,181.93150721931124,-6479.853014686147,2981.930394925064,-31.108697358452634,21.80474591255188
609,-3268.4142563277296,184.8205436761891,-6517.467075031523,3095.5697123195805,-31.337437291976762,23.628713369369507
610,-3223.4177715582623,182.92285377315204,-6481.156708378507,3105.9455093624733,-31.12942631538088,21.77521514892578
611,-3204.633926137075,184.76211557585987,-6498.481972979963,3140.401567689919,-31.31563642289126,21.817342042922974
612,-3259.177873418925,185.30137726246295,-6525.237654809771,3112.1430397386766,-31.384635610293657,20.98454475402832
613,-3315.8023236592403,186.44163247226658,-6524.1995842172155,3053.4329703289263,-31.477342243217063,22.698960065841675
614,-3208.6540207079465,186.80471153222703,-6552.647784650269,3188.713201917038,-31.524149506941622,20.990145683288574
615,-3265.2659059814455,186.32414314263303,-6571.026561808729,3150.9710937776845,-31.534581093034227,21.617711067199707
616,-3192.5652702279813,180.28534072329919,-6454.081997547908,3112.1269745405352,-30.89558794390745,21.809953689575195
617,-3310.8761768430036,185.52281841487851,-6501.845243694283,3036.870697039662,-31.424448603259908,21.72670602798462
618,-3208.0077868842045,185.4142710321667,-6560.3868486352985,3198.3567717381184,-31.39198101919215,22.672499418258667
619,-3206.075080862328,183.98582362478749,-6529.712577871379,3170.940133461088,-31.28846007682482,21.797894954681396
620,-3274.689093043835,183.92932213506975,-6541.855830215463,3114.4394256987816,-31.20201066222237,21.842469215393066
621,-3287.07638502458,185.8862839905679,-6528.086007982953,3086.5947090413897,-31.47137007358567,21.7193284034729
622,-3227.866533231918,185.222900492672,-6488.765435312903,3107.0396464225432,-31.363644834231174,22.789838790893555
623,-3265.8623702485424,186.91991636998821,-6585.0200262307635,3163.861548279582,-31.623808667349913,21.779232501983643
624,-3129.6850387834806,182.61968073300295,-6543.837276739852,3262.634801412985,-31.10224418961682,20.999928951263428
625,-3258.8133913260813,182.59083360931785,-6499.849299199915,3089.4778416893437,-31.032767424827735,21.855092525482178
626,-3322.108435226893,184.43589750281876,-6505.341701793147,3030.1333675391675,-31.335998475731905,22.976197719573975
627,-3329.6204920257414,185.31730143733967,-6508.938978991222,3025.379773021226,-31.37858749308562,22.843977689743042
628,-3239.1765260365414,184.04667230988719,-6475.187303388523,3083.239720405458,-31.27561536336317,21.91068696975708
629,-3250.2112021448684,185.38640288427754,-6521.026117528906,3116.854330459595,-31.425817959834053,24.42227602005005
630,-3293.4981645234398,187.29869916125526,-6567.244360587425,3118.0852483462763,-31.6377514435464,21.87989091873169
631,-3140.612757475008,186.75440953401883,-6553.0586955787585,3257.182408940511,-31.490880370778658,21.94305157661438
632,-3181.278761621399,182.89536579072308,-6477.301861806262,3144.340203841419,-31.212469447277968,21.891597032546997
633,-3311.501374849807,184.73892516652234,-6532.5977353740955,3067.7310839768993,-31.373648619133398,22.860571146011353
634,-3279.252033242777,184.44453207618218,-6533.445796379488,3101.074021216369,-31.324790155841416,21.917020559310913
635,-3371.8625194190645,186.23813927065885,-6533.866194607713,3007.2650130153793,-31.49947709738985,21.772128582000732
636,-3234.4051520370435,184.06396067815817,-6491.967443233619,3104.7085296527425,-31.210199134326515,22.928544759750366
637,-3263.4645050022527,183.6808758736865,-6502.104063686264,3086.1349676187747,-31.176284808449594,21.843207120895386
638,-3263.0352892205806,184.55316847534013,-6541.048442061411,3124.797289338863,-31.33730497337288,21.990134954452515
639,-3212.9701325691894,182.87112723970313,-6500.660175392343,3135.930137940128,-31.11122235667733,21.768598556518555
640,-3190.750486170888,187.06148321059277,-6516.019700906673,3169.769014471422,-31.56128294622917,21.914196014404297
641,-3275.8120349009896,185.25545718147134,-6502.562462149732,3072.8503134732164,-31.355343405944968,22.83332657814026
642,-3281.5541094271753,184.06702657189663,-6535.594327195652,3101.177434151631,-31.20424295505096,24.47448182106018
643,-3241.4174019439715,182.82365843879657,-6474.37656581129,3081.275680658069,-31.14017522954812,21.926594734191895
644,-3292.1359793187967,185.47708713348018,-6551.263332414263,3105.111336483129,-31.461070521143704,21.848690032958984
645,-3218.3848811236257,183.1116536775486,-6526.672166525884,3156.3329406358907,-31.157308911180323,22.80099606513977
646,-3238.139963972919,183.77930325854814,-6519.837519039691,3129.114702662205,-31.196450853981247,21.94962763786316
647,-3349.81601108686,184.3730070441502,-6557.39548786939,3054.4944036769725,-31.28793393859147,23.58220148086548
648,-3312.8870652830465,186.37240721976303,-6528.293041428802,3060.5156855775836,-31.482116651592033,22.00375533103943
649,-3221.2855968223694,186.69418518956203,-6547.79569632912,3171.4261086557917,-31.610194338603588,21.822763681411743
650,-3386.6066625927697,184.5167930413321,-6543.948972706354,3004.1554154072396,-31.329898334988357,22.228752851486206
651,-3211.297305920665,180.66587977760722,-6495.066566000741,3134.0836973390265,-30.980317036558503,21.847723484039307
652,-3180.0574285604907,184.92127231536975,-6504.7239643638,3171.095033340823,-31.349769852882314,21.938817977905273
653,-3237.326465786271,184.7243562240719,-6541.563304465508,3150.8769807449285,-31.364498289762466,21.888661861419678
654,-3030.095056787759,184.17396455597833,-6515.7900653383,3332.7629532658725,-31.241909271308646,21.04048204421997
655,-3100.392557737924,186.42425415201168,-6517.137528885789,3261.860432114425,-31.539715118571007,22.81324601173401
656,-3318.292074677594,188.74641055401685,-6575.277098023351,3099.895567534348,-31.656954742608615,21.858476877212524
657,-3228.857480507328,184.93120542979426,-6504.853879747164,3122.4083945389616,-31.343200728919786,21.845431327819824
658,-3317.335042357061,183.60554000793405,-6519.753942495936,3050.0993728727753,-31.286012741834764,21.876058340072632
659,-3219.4944169988057,185.48022067123242,-6518.0140429318135,3144.453386820636,-31.413981558859813,21.73805522918701
660,-3473.3672854194683,184.17245304104242,-6530.53738405083,2904.3050531035847,-31.307407513265144,22.903167486190796
661,-3244.7086152083507,186.08061959571015,-6535.269461771062,3135.968029127897,-31.48780216089671,21.846911668777466
662,-3358.4395548887696,185.4516604007882,-6548.702134262627,3036.1941736661797,-31.383254693109826,22.74595546722412
663,-3118.9288621283326,185.52175247423315,-6524.953710691059,3252.0391750992303,-31.536079010737385,21.863003492355347
664,-3313.522261237995,188.2384967166034,-6577.292503780931,3107.1430654853098,-31.611319658976768,22.776132345199585
665,-3409.9294735787416,184.38992019393837,-6545.965517924926,2982.92934455225,-31.28322040000473,23.064053297042847
666,-3265.68810719892,185.67159869897048,-6515.636678523626,3095.6799590541527,-31.40298642841707,21.8445086479187
667,-3325.4703414891287,183.60363739311856,-6500.535238141949,3022.6726152733563,-31.21135601365458,21.96950674057007
668,-3148.7201039539154,186.187039318754,-6559.687756349772,3256.2691200033937,-31.48850692629094,21.8231201171875
669,-3392.8493970676,185.48686501923075,-6511.715290032084,2964.8092835042166,-31.430255558962898,22.880807399749756
670,-3267.258415587902,181.00325786465606,-6490.47078403913,3073.199211477169,-30.990100890596544,22.76927423477173
671,-3222.835949272845,191.99953816644722,-6612.934041441878,3230.075530863725,-31.976976861138464,21.997266054153442
672,-3260.2132877283107,180.58909609401826,-6455.036552231069,3045.0742565152655,-30.84008810652519,21.947268962860107
673,-3305.799267061468,184.54182180223947,-6529.07289576721,3070.1035080471943,-31.371701143691606,21.9666531085968
674,-3202.460670209703,186.00470292940912,-6515.747581905836,3158.728705122711,-31.44649635598695,23.070764541625977
675,-3193.306993899417,188.13815750794188,-6553.39117066906,3203.6486374918613,-31.702618230161228,21.037603616714478
676,-3266.2275624074546,184.32636296921604,-6490.801923578702,3071.5775808502963,-31.329582648265117,21.869068145751953
677,-3322.2759678689686,187.76344776015532,-6544.274559494246,3065.899588417483,-31.664444552360184,21.992214679718018
678,-3213.262727429405,180.9014128466797,-6470.500003190246,3107.3193470785986,-30.983484164436668,22.07504916191101
679,-3324.1033267686944,186.46292344749847,-6565.5489387581365,3086.54172635538,-31.559037813436387,22.958131790161133
680,-3219.4803566192586,183.81391054019414,-6541.41223153602,3169.370686455301,-31.252722078734514,21.897603750228882
681,-3313.7976684534947,185.7936930629865,-6502.808510053165,3034.664901476447,-31.447752939761816,22.7256600856781
682,-3332.20441190134,183.32583782179802,-6544.7183682968025,3060.4032299396636,-31.215111365999245,21.861329317092896
683,-3297.549302361764,185.56446477156547,-6524.901600481104,3073.111918343579,-31.324084995804917,22.764470100402832
684,-3103.8279291193608,183.89818552727533,-6498.671918183755,3242.1826750256664,-31.236871488547262,24.03202199935913
685,-3321.848479612502,185.2367930125583,-6528.993279543631,3053.3122160818634,-31.404209163293235,21.88537573814392
686,-3261.6764079627515,186.91425285919613,-6521.294716415627,3104.172122500585,-31.468066906905236,22.0083487033844
687,-3317.2742569470456,185.07796173476518,-6543.776536359368,3072.7964001608193,-31.37208248326142,21.944566249847412
688,-3274.708187551602,186.54196926684503,-6528.311060765169,3098.555031298626,-31.494127351904126,21.964191436767578
689,-3406.002217687343,191.5029623587948,-6592.0601146546005,3026.586075419886,-32.03114081142368,24.04891848564148
690,-3285.0745669461066,186.91851022080422,-6583.020870006663,3142.541480849414,-31.513688009661532,22.079572200775146
691,-3319.4171098919946,187.50063210279285,-6539.4920117112515,3064.211736745474,-31.637467029010377,22.002509355545044
692,-3209.404998946636,185.19295666821236,-6537.040183243706,3173.876083135693,-31.433855506835172,22.04533314704895
693,-3192.244058369426,182.87248198402403,-6509.06276976417,3165.096667099174,-31.150437688454165,21.97598671913147
694,-3270.687886752383,184.936721553645,-6512.688297581245,3088.347519784503,-31.283830509286457,23.095046997070312
695,-3232.9065160618975,182.90647287721953,-6497.921375283191,3113.2781900686155,-31.169803724541296,21.95087695121765
696,-3235.902499532177,182.87086607075304,-6503.535873493753,3115.897520018736,-31.13501212791371,22.79170250892639
697,-3321.22173964818,184.04085519386223,-6514.008126243727,3040.0032156381094,-31.257684236425575,21.864838361740112
698,-3269.2884525740656,187.287240032433,-6556.324215513723,3131.3407424532616,-31.59221954603662,22.002976655960083
699,-3234.9686459197874,184.2477147038325,-6480.205632077619,3092.2803124898155,-31.291041035815425,23.250706672668457
700,-3228.3081093106475,184.17722855442383,-6514.283406027573,3133.0558267863535,-31.257758623852293,22.00115203857422
701,-3276.306533287711,184.83407914802194,-6558.545725866353,3128.74458166809,-31.339468237470307,21.91199827194214
702,-3229.5110246879963,186.13446920576195,-6518.815179389746,3134.6654361547426,-31.495750658754957,22.03856134414673
703,-3091.6998601090704,182.8785243537486,-6425.813573818531,3182.376859737992,-31.141670382280665,21.890050172805786
704,-3258.904993633905,182.19925437922126,-6492.855036905848,3082.8315931631637,-31.08080427044176,23.181750535964966
705,-3224.009981842704,185.57327573383301,-6506.671210131554,3128.4948276887217,-31.40687513370411,21.989227533340454
706,-3278.8076069868366,183.66389915817075,-6524.57523679086,3093.345690992661,-31.24196034680846,21.983973741531372
707,-3241.7322873711146,185.87506690353626,-6547.2058182517085,3151.1225539386037,-31.524089961544743,21.25916838645935
708,-3287.527575755612,185.9904920105155,-6501.912779502033,3059.8711639532085,-31.47645221730247,22.03238868713379
709,-3281.8086107350236,184.34977580823778,-6490.483920916744,3055.612536632056,-31.287002258572773,21.97665786743164
710,-3259.659688854893,185.12235034434772,-6518.149265018,3104.6951788474535,-31.327953028693774,23.653252363204956
711,-3328.960396285914,183.4347575930077,-6503.571067328785,3022.360707106489,-31.184793656625974,20.90998888015747
712,-3159.1919761973063,183.73074536592162,-6493.975798733171,3182.3441885452685,-31.291111375325688,22.108123302459717
713,-3264.017855111977,183.29456238736725,-6515.184578269351,3099.106839406589,-31.234678636582558,21.931711435317993
714,-3353.401728652311,186.024440302714,-6537.379875174862,3029.4133582234776,-31.459652003641235,22.037015199661255
715,-3333.609617233088,182.9641927546396,-6508.27526392827,3022.8458921167507,-31.144438176208844,23.142771244049072
716,-3234.7328627223055,185.62433663775957,-6509.762603241279,3120.868969571977,-31.463565690763367,21.669010877609253
717,-3160.565276186758,182.39006403320374,-6497.235665535291,3185.3940881372914,-31.113762821961053,21.939298629760742
718,-3343.7370258553924,185.03696326126624,-6532.343741310785,3034.929374097051,-31.35962190292388,21.983978748321533
719,-3403.0484792385623,188.727173622277,-6520.391847886304,2960.3569586956646,-31.740763670199645,21.943303108215332
720,-3123.357691773975,184.95363158772773,-6509.600381721735,3232.669203773292,-31.380145413259097,23.16755986213684
721,-3162.820463612739,184.02427281985234,-6509.600056575313,3194.029098413886,-31.27377827116408,24.673737287521362
722,-3383.548567686564,185.75297713844077,-6534.416998980078,2996.5393237068943,-31.423869551821344,21.082067012786865
723,-3304.9840641230317,186.52341110173546,-6517.546979837375,3057.5640239167183,-31.524519304109976,21.980637073516846
724,-3238.2076932485875,184.1848201564634,-6555.719618516576,3164.537081845547,-31.209976734021993,23.212260961532593
725,-3273.117710703171,184.0483770849252,-6606.212955377262,3180.334715075327,-31.287847486161134,24.955254793167114
726,-3251.705529393077,183.96756496485435,-6507.072552369417,3102.639015946323,-31.239557934837354,22.056809186935425
727,-3349.424061961811,183.85125919035409,-6528.951933690336,3026.994169487656,-31.317556949486075,22.14778971672058
728,-3389.8543629382,180.60619328877883,-6464.306312652809,2924.7163986363103,-30.870642210480497,21.95874786376953
729,-3215.6319165491063,187.32874817784577,-6510.919791280922,3139.564292466474,-31.605165912502784,22.778923749923706
730,-3371.4964202847627,185.00945291934488,-6502.3311975834895,2977.18639945959,-31.361075080209186,24.017943143844604
731,-3272.124440195343,185.5720722816869,-6535.324719253666,3108.93759280788,-31.309386031242667,22.821938276290894
732,-3312.5055825198397,185.83798715411058,-6554.29592469583,3087.3857513419134,-31.433396320033186,22.044140577316284
733,-3239.8894044289004,184.67764980073017,-6507.556912316339,3114.2593734416905,-31.269515354982133,22.950939178466797
734,-3077.662973641625,185.3759141334932,-6505.642951154743,3274.026364734389,-31.422301354763164,22.021642923355103
735,-3260.256262322282,185.9999919246463,-6541.456844347629,3126.6173173717075,-31.416727271006682,23.26786732673645
736,-3308.3789302540295,182.16321027270467,-6521.067402644282,3061.5950157287984,-31.06975361124994,22.056448221206665
737,-3308.8935561088765,185.86426301162533,-6517.668267308529,3054.336332664463,-31.425884476437165,22.049715995788574
738,-3154.8086098293375,184.82123728720717,-6557.59627580519,3249.3984170225503,-31.431988333903817,22.014789819717407
739,-3218.504728827853,184.7842992565952,-6519.673690710412,3147.7126034442445,-31.327940818279977,21.34548306465149
740,-3308.2732744885097,185.1958031542843,-6536.398570047845,3074.25584558712,-31.32635318206873,22.06679630279541
741,-3429.908602923017,184.14122720051526,-6539.021725521887,2956.2663622429045,-31.2944668445491,23.163933038711548
742,-3326.885053566161,184.44634873968667,-6545.237060480139,3065.199913119197,-31.294254944904875,22.821234226226807
743,-3252.935234988638,182.0080877427153,-6516.589744632796,3112.7594775257244,-31.113055624281582,22.16078519821167
744,-3220.256605626513,180.64460259461563,-6508.14625289643,3138.1435397549394,-30.898495079638604,23.07119655609131
745,-3220.8093910182192,184.4019236461054,-6445.413123456279,3071.4618903758565,-31.260081583902707,22.08268976211548
746,-3259.5165235058594,183.78676198412816,-6498.579345660974,3086.5243608577757,-31.248300686789925,22.141728162765503
747,-3117.6306345817147,182.69453296920005,-6485.833455837004,3216.7102833353347,-31.20199504924525,23.823099851608276
748,-3375.79272575051,184.63129390833666,-6533.435613944125,3004.3841043532134,-31.372510067934876,21.002573251724243
749,-3153.8393540408306,183.8001698687483,-6497.403936921669,3191.0081003995742,-31.243687387483966,22.02636981010437
750,-3407.7865545768846,184.88786036898068,-6529.020469524931,2967.6845409874604,-31.338486408393965,22.022266626358032
751,-3295.3269613547427,183.73215396493407,-6513.015867125052,3065.2390455084874,-31.282293703112604,23.24514102935791
752,-3311.4767943152183,184.50530379794856,-6537.483066738246,3072.801755226548,-31.300786601468445,22.11866569519043
753,-3205.814223659264,185.65172097132873,-6520.33815138278,3160.3149953744423,-31.442788622254405,22.158679485321045
754,-3176.4243135828647,182.4470968232134,-6471.989101600753,3144.215363989321,-31.09767279464542,22.055416584014893
755,-3390.889501183499,186.94821167113167,-6552.968008040911,3006.7084163181494,-31.57812113186846,22.342928647994995
756,-3269.9059961018243,185.1185082319773,-6511.230442593651,3087.5268550991573,-31.320916839308214,23.251066207885742
757,-3270.465082673224,180.9900560425158,-6507.08221781385,3086.5641824430822,-30.937103344972975,22.179726600646973
758,-3337.5523456433853,180.43185704389555,-6463.971351762656,2976.8928610218336,-30.905711946459423,22.240015745162964
759,-3231.6709523651357,184.42360702509842,-6534.642262394454,3149.883675244246,-31.335972240027697,23.843177318572998
760,-3233.8149480595534,183.5797081737723,-6490.817179410166,3104.6341128163945,-31.21158963955386,22.02381730079651
761,-3277.132814444079,184.57270788125797,-6520.728550852937,3090.2942675414392,-31.271239013839562,21.28805899620056
762,-3298.802716671372,187.5461622431278,-6543.27079543281,3088.613012615242,-31.69109609693267,23.22921657562256
763,-3349.940003581382,183.62137746313607,-6542.083460615743,3039.7259047072007,-31.20382513597504,22.37983775138855
764,-3429.911396194605,184.9056322362699,-6537.547182445244,2954.1400220007417,-31.409867986373335,22.89439821243286
765,-3189.1463630036396,181.88792269631733,-6473.290393164716,3133.314997677995,-31.058890213236506,22.016526222229004
766,-3311.036846354776,180.58123610835014,-6495.275607744054,3034.576673975957,-30.919148695030348,21.28045892715454
767,-3358.483632449187,182.86531802899617,-6509.3751740473435,2999.139187602753,-31.11296403359177,23.420377254486084
768,-3177.6033128898052,184.48083152965887,-6496.433500706498,3165.6861109013535,-31.336754614319247,22.051923751831055
769,-3281.6947415546842,186.36601531690377,-6546.131052520227,3109.5783117651363,-31.508016116496616,22.132540225982666
770,-3381.5543633521406,184.25992191650778,-6513.309681338365,2978.7651599446517,-31.269763874935315,22.08706498146057
771,-3400.258146693946,183.98632829628127,-6501.830419722681,2948.863059776922,-31.277115044468264,22.059082746505737
772,-3233.3980243339947,184.66105092058248,-6514.567166208581,3127.7964901399023,-31.288399185899937,22.821474075317383
773,-3347.788686809785,184.5651387991684,-6530.109165692383,3029.073730233545,-31.318390150115196,25.81765103340149
