epoch,E,T,V,H,XC,t
257,-3267.6876784160827,184.73215541931395,-6520.837778536233,3099.7499381503044,-31.33199344946429,22.72545075416565
258,-3268.042228770613,184.74225768746896,-6521.101963577893,3099.650367553209,-31.332890433393565,22.254868030548096
259,-3267.8102711714378,184.71857842820432,-6521.0844220440695,3099.885379653525,-31.329807209094085,22.616554498672485
260,-3268.2812917410015,184.71011367867928,-6521.132547801298,3099.470127236008,-31.3289848543871,22.300100803375244
261,-3267.2540692992848,184.72958275596184,-6521.60852762809,3100.95578561484,-31.330910041992507,22.865962743759155
262,-3268.17087870387,184.73801978922106,-6521.874417505014,3100.297180740959,-31.331661729032252,22.193687915802002
263,-3268.9618607248226,184.74698157256714,-6521.608106843045,3099.2315993267944,-31.33233478113558,22.362887382507324
264,-3268.711635847782,184.76725689742668,-6521.945717574255,3099.801589870255,-31.334765041205923,21.958975076675415
265,-3269.0998849496923,184.7692104474288,-6521.696987618015,3099.1624971411593,-31.334604920262226,21.37865662574768
266,-3269.073517010686,184.7505382519389,-6521.742012808821,3099.2502932637326,-31.332335717533898,22.92508292198181
267,-3268.928240445744,184.75565418031994,-6521.622331317853,3099.2709055352434,-31.33246884345204,22.30085301399231
268,-3268.398515531986,184.74818141163826,-6521.169161072563,3099.3533568311686,-31.3308927022278,22.255403757095337
269,-3268.4730711618263,184.7623732605303,-6521.440895091763,3099.5378954489593,-31.33244477955159,23.634129762649536
270,-3269.032096261614,184.75955874487985,-6521.354184010193,3098.8947080323273,-31.33217902862805,21.381662130355835
271,-3266.9794041674104,184.77838694255033,-6521.240014498088,3100.815415757985,-31.333192369857265,22.75158929824829
272,-3266.6463369841345,184.75774294607152,-6521.04381421412,3100.97023322305,-31.33049893913528,22.221620798110962
273,-3267.0652486440727,184.74871054856328,-6521.241218632742,3100.756565056614,-31.329305616507103,22.733087301254272
274,-3266.4838195706598,184.73843811850335,-6521.023992042204,3101.129441411111,-31.32770705806929,21.429863929748535
275,-3266.6135030631267,184.74084917430585,-6521.43866978266,3101.4124848987854,-31.32816735355677,22.156498432159424
276,-3267.792424534642,184.7541595148151,-6521.6261489181325,3100.4087799399185,-31.32921507124234,22.69550609588623
277,-3266.793950765759,184.75326953062694,-6521.627049990698,3101.4092793700456,-31.329449675731787,22.207362174987793
278,-3267.503903196161,184.7566238384492,-6521.784986541077,3100.854336114528,-31.32987660806057,22.689791440963745
279,-3267.2507183946336,184.75732807500407,-6521.488072646702,3100.809431881679,-31.329405704614388,22.208411693572998
280,-3267.707173457303,184.7751090920814,-6521.643504231022,3100.492624873085,-31.331403191445844,22.491272926330566
281,-3267.978667875034,184.77551184126426,-6521.661016138707,3100.2378375804938,-31.331001158084128,23.55605983734131
282,-3268.720443004797,184.78330459043656,-6521.904643958699,3099.7323757995646,-31.331479436097,22.39205837249756
283,-3268.8140030820077,184.81166385028467,-6522.197843959872,3099.9068206390343,-31.334643611453917,22.780824422836304
284,-3267.8711934560192,184.79971253643757,-6522.083167895015,3100.745685982616,-31.333424080055515,23.20165467262268
285,-3268.3710798594657,184.79682047799704,-6522.022940141985,3100.1883224335825,-31.333282629058864,21.66825222969055
286,-3268.2153831256314,184.78427251222,-6521.728230150568,3100.0606564640543,-31.332081951335834,22.812507152557373
287,-3266.1878755580074,184.74679326043355,-6521.460426285879,3101.854224275531,-31.32846680809035,22.31237816810608
288,-3267.2011648367884,184.7485763321056,-6521.77718126965,3101.1559782641607,-31.32853816340153,22.32675290107727
289,-3267.4609248279676,184.72490977401256,-6521.549472163209,3100.6896547573547,-31.32601719612192,22.720499992370605
290,-3268.5737470936556,184.71681186687266,-6521.519563316957,3099.5548549847017,-31.325850628269713,22.267917156219482
291,-3268.3480684350375,184.7447443937736,-6521.790666802486,3100.026742822587,-31.32888884890845,23.629878520965576
292,-3268.25658093729,184.74591817968337,-6521.778886484598,3100.1050699696975,-31.32868260206933,22.211429357528687
293,-3270.0410250319183,184.72738771694216,-6521.905897908377,3098.4645916717755,-31.32710651225666,22.338717937469482
294,-3270.9365411058866,184.75276679899957,-6522.468523509791,3098.109499275597,-31.330283670689596,22.76525616645813
295,-3271.132082850267,184.75577767510683,-6522.346941918904,3097.7896120353535,-31.330530641820673,22.270226001739502
296,-3270.8765265282454,184.72597798061443,-6522.182644167036,3097.907543665469,-31.327404007290205,22.85333514213562
297,-3270.968111791142,184.7340280663554,-6522.294807115436,3097.9212076634985,-31.328540405557256,23.233507871627808
298,-3270.5884973206935,184.71129135972248,-6521.920172363416,3097.947692720621,-31.32730903761828,22.501200675964355
299,-3271.6947233499604,184.72469383326452,-6521.9285067289065,3096.8372272876604,-31.32813774197693,22.002561330795288
300,-3271.612304342718,184.72117110202151,-6521.530210975246,3096.5247726510465,-31.328037120538024,22.277084350585938
301,-3271.331580670105,184.69587193166743,-6520.930095838398,3096.227813582343,-31.325170345714174,22.355336904525757
302,-3270.8109755746964,184.69698106971597,-6520.818181729411,3096.6351355964453,-31.324910511444568,22.843590259552002
303,-3268.98562504069,184.722163040128,-6521.01730814817,3098.637661139823,-31.32814107246916,22.329905033111572
304,-3267.9846086392836,184.72075837081584,-6520.941533334396,3099.5640869559143,-31.32792063161467,21.994544982910156
305,-3268.3985499056603,184.73050156397088,-6520.812924167295,3099.012069988395,-31.328197290728568,22.225670337677002
306,-3266.6580025740463,184.7180548033014,-6520.666229556823,3100.6176317028726,-31.327459523394783,23.365943431854248
307,-3267.2402988737085,184.7321218359534,-6520.7751282716645,3100.1310628151955,-31.328355253189184,22.723934412002563
308,-3267.2133911119668,184.71681151460035,-6520.698573063332,3100.0942057093666,-31.325835272598084,22.225140810012817
309,-3267.1082728002425,184.70296980779557,-6520.217699686759,3099.7306465214247,-31.324189442699392,22.964996337890625
310,-3266.9793005344554,184.72695316310063,-6520.374494945504,3099.9946443871427,-31.326403139190333,21.46852445602417
311,-3266.2713699643036,184.7298885361125,-6520.493288361953,3100.8189420224085,-31.326912160867014,22.414198637008667
312,-3267.514698462026,184.7483500567021,-6520.4017342678235,3099.466419179941,-31.327733430841093,23.71052861213684
313,-3266.6488346496108,184.7454395897576,-6520.507726706757,3100.440830744622,-31.327378277228902,22.453495502471924
314,-3267.0439277402543,184.77445332302852,-6520.789119042113,3100.301281006076,-31.330543027241173,22.294397592544556
315,-3267.1907836498044,184.80227265685232,-6520.998157382605,3100.3383574216837,-31.33325634573133,22.833842039108276
316,-3268.855502796646,184.7947842986307,-6520.543054590973,3098.225157775597,-31.33239027989683,21.41318917274475
317,-3269.544800865381,184.7877697871691,-6520.087450646406,3097.0856400880193,-31.33076009416081,22.2716281414032
318,-3270.5758291221982,184.78797149263764,-6520.241206576099,3096.2086822544193,-31.331276293152325,25.566287994384766
319,-3270.284925208054,184.78764329712104,-6520.471302500782,3096.729641178006,-31.33090718239535,22.409069776535034
320,-3271.109711404371,184.76669165903002,-6520.273786281158,3095.7262424757664,-31.328859258005387,22.97663450241089
321,-3271.181615244586,184.78302742186798,-6520.443127900572,3095.809265494118,-31.330780259995098,22.291901111602783
322,-3271.424242458669,184.77305314872766,-6520.3640711837315,3095.4966341479108,-31.329858571571165,22.304011344909668
323,-3271.7002793374354,184.76189940693016,-6520.531531384434,3095.398405151157,-31.329052511084125,22.808781385421753
324,-3271.1636580099525,184.76682723751387,-6520.174265907609,3095.5723630164566,-31.328582356309777,21.473411798477173
325,-3269.9558562366474,184.73666326308617,-6519.851830985202,3096.484908317324,-31.325596831852987,22.27417802810669
326,-3268.501538316166,184.73175507040008,-6519.512364468029,3097.604045518442,-31.32497443697646,22.833441972732544
327,-3267.4112256959716,184.7365592249599,-6519.270134300016,3098.4478758899522,-31.32552651086504,22.21857452392578
328,-3267.3052052896614,184.74072879728186,-6519.213553650757,3098.4930826806485,-31.32546311683267,22.31576132774353
329,-3267.7964557035293,184.73898557041645,-6519.097391710439,3097.887899398945,-31.325948962449164,22.962581157684326
330,-3268.6523561693343,184.7611673990585,-6519.1878731154075,3097.103555399388,-31.32920585237065,22.36304783821106
331,-3268.615391723474,184.74283970642517,-6518.711114973003,3096.680205698825,-31.327322155719788,22.277488231658936
332,-3269.2945509738465,184.73379920140195,-6518.544981639834,3095.842851847249,-31.326220382661756,22.638510704040527
333,-3270.8564412255673,184.75742309193694,-6519.008279364502,3094.723383165319,-31.32896811831899,22.33903741836548
334,-3271.1167044034532,184.7426976165371,-6518.762068721215,3094.2295003082877,-31.326833607061694,22.456591367721558
335,-3271.63164384019,184.77748878468887,-6519.325649295179,3094.246823898159,-31.33030722785872,22.965652227401733
336,-3271.049696824627,184.78917550997411,-6519.70589449366,3095.1980763797815,-31.331054220721146,22.253423929214478
337,-3273.7128666926455,184.8047774443906,-6520.1961240079945,3093.0106682531546,-31.332188382194847,22.791171073913574
338,-3274.4741743533805,184.81694718538043,-6520.115239213915,3092.1578115989732,-31.333693923818657,21.808233737945557
339,-3274.2312831558766,184.82570355099352,-6520.166599345292,3092.444469061352,-31.33485642292812,22.35634732246399
340,-3274.0401191332326,184.81523396152275,-6520.203194846718,3092.6822049389793,-31.334363187014226,22.89879870414734
341,-3274.633197680377,184.82709612951433,-6520.078204164561,3091.953693544964,-31.33578319029208,22.325382947921753
342,-3273.153843823442,184.82888086003902,-6519.950371614942,3093.3034904452284,-31.335843513764644,22.302236795425415
343,-3273.6332040797147,184.82800376985193,-6519.750388239804,3092.625665699503,-31.336485309263733,22.665177583694458
344,-3272.58679011449,184.82263895463348,-6519.449444821123,3093.376133068295,-31.336117316294683,23.162192583084106
345,-3272.0782684421947,184.84774391755317,-6519.573411249237,3093.986297346749,-31.338898457258846,25.752207279205322
346,-3270.9744157748705,184.83229566909947,-6519.333654561634,3094.864367466062,-31.337424348396812,22.948930025100708
347,-3269.1964546056297,184.80707387235768,-6519.286029448257,3096.6174826031133,-31.334981632841668,22.384382009506226
348,-3269.09491006665,184.7940266783633,-6519.435929457147,3096.880686898964,-31.333694186829252,22.23302936553955
349,-3268.890112661506,184.78075363913442,-6519.571598397645,3097.2334431976383,-31.332711100633023,22.983943223953247
350,-3268.037426062231,184.82021656503258,-6520.049495096588,3098.528654957431,-31.33680248810738,22.315123319625854
351,-3267.329188871528,184.8079389179094,-6520.325074405733,3099.5235000057346,-31.335553389439415,22.357555866241455
352,-3265.821987760346,184.7647798501997,-6519.999110555227,3100.743581075799,-31.33123813111873,22.977325677871704
353,-3265.311875684622,184.74843742728197,-6520.17438748791,3101.4436638181155,-31.329589442109786,22.15118432044983
354,-3265.323461264958,184.76344598787804,-6520.443314673651,3101.687765748191,-31.331358327376922,23.125762939453125
355,-3265.3699416132667,184.74632776798865,-6520.0880915974785,3101.301263205881,-31.32944098965908,22.734062910079956
356,-3265.520347080413,184.77621500763146,-6520.1056977912085,3101.142018314404,-31.33288261124216,22.41467308998108
357,-3265.3933789106,184.81007014157458,-6520.209178632848,3101.341897068316,-31.336167487643667,22.41964340209961
358,-3264.2821558095893,184.82143907765516,-6520.249513060613,3102.4833632043656,-31.33744503099877,22.95025134086609
359,-3264.5401749807756,184.83476957006738,-6520.705539383114,3102.6691756141845,-31.33858078191537,23.2020423412323
360,-3264.7460814796423,184.84690999976408,-6520.915413345309,3102.662436699341,-31.340014833439724,22.454455852508545
361,-3264.3178529707566,184.853179351157,-6521.352293968925,3103.522487162101,-31.34122551509156,23.013731479644775
362,-3263.7826394658805,184.85685591842375,-6521.4103034663885,3104.111716585153,-31.34090850307093,22.50424861907959
363,-3263.3199633053127,184.8435105362858,-6521.021938840754,3104.1977423489643,-31.339277349812264,22.321877241134644
364,-3263.009771616355,184.84124058634862,-6521.043902849584,3104.531883283789,-31.338992636910852,22.97022557258606
365,-3263.1026358798563,184.85334506361838,-6521.363254455918,3104.747475327591,-31.34020181515069,21.576366424560547
366,-3262.844142331619,184.88425159461593,-6521.309767535257,3104.9245000976493,-31.343126488629846,22.350708723068237
367,-3263.482754752232,184.91288406010298,-6521.7275219928615,3104.6784689250435,-31.34658574452114,24.029109954833984
368,-3262.7976380686036,184.91730344090223,-6521.791610526285,3105.4242020817805,-31.347533065006722,21.481366872787476
369,-3260.3578785040568,184.90393225719296,-6521.405745794476,3107.4897216506965,-31.345786617475135,23.21016216278076
370,-3259.7997875783904,184.94652829772934,-6521.578355783019,3108.1824943079346,-31.350454401039492,23.015584230422974
371,-3259.825790373358,184.94636783138156,-6521.7398615849925,3108.317513798414,-31.349810418164637,24.310755968093872
372,-3260.0792357613414,184.93255137062232,-6521.72106397653,3108.058046226695,-31.348769382132474,22.472055435180664
373,-3260.4920132948178,184.91946026246418,-6521.597248105356,3107.5337607091183,-31.34798616104784,23.117491960525513
374,-3260.017990152339,184.90382097411887,-6521.631761770119,3108.0568075707292,-31.346856927071677,22.32239007949829
375,-3260.271473787316,184.88079631115957,-6521.260736758204,3107.4527045618884,-31.34423790216387,22.35265588760376
376,-3259.5445154483,184.85683577593937,-6521.162645960491,3108.1031287118385,-31.34183397558978,23.073336839675903
377,-3260.719534835058,184.86089428078543,-6521.211206806189,3106.9735938701883,-31.34281617984685,21.43931484222412
378,-3260.597836924906,184.83943906429798,-6520.711109666507,3106.614560083137,-31.34072640583841,21.99006414413452
379,-3259.9117010179566,184.8317102551743,-6520.530901067209,3107.1271576596205,-31.33966786554568,22.694388389587402
380,-3260.7151991644823,184.82486884016532,-6520.688042858587,3106.487499398227,-31.339524544291653,22.367459297180176
381,-3260.3104223664686,184.84621767973172,-6521.035973206915,3107.221055785011,-31.341722624300477,24.177170515060425
382,-3261.1520161959147,184.89989965008908,-6521.695122324073,3106.989132094808,-31.345925616743767,23.073643445968628
383,-3260.626408261761,184.9260446564178,-6521.8722178567195,3107.668447539269,-31.34868260073113,21.43192410469055
384,-3260.7751224736307,184.92647862854622,-6521.719324340499,3107.3661288230815,-31.348405584761625,21.509626388549805
385,-3261.1640880612827,184.9265142518883,-6521.557251247999,3106.8153925109727,-31.348743576146997,23.05873942375183
386,-3259.177293450464,184.9302771288156,-6521.574626339006,3108.8167916318275,-31.349735872103132,22.337923765182495
387,-3257.8163158687744,184.90063496011905,-6520.95311355026,3109.5830229600965,-31.3468602387313,22.433274269104004
388,-3256.821621985228,184.89796051166346,-6520.916765997147,3110.5446080788465,-31.34742457859407,22.28875494003296
389,-3257.9466042506865,184.89967819607173,-6521.219885926058,3109.7206735145523,-31.347070035255467,23.17167592048645
390,-3256.990948696264,184.88283091932038,-6521.308331412439,3110.7794383580945,-31.344886561241985,21.576642990112305
391,-3256.3249235084313,184.87882575883552,-6521.085218021669,3111.2258946451725,-31.344425890772374,22.342250108718872
392,-3257.7152023602275,184.8905087157055,-6521.200481520377,3109.9408425751544,-31.346072130710727,23.39031434059143
393,-3257.6993473313414,184.8952928532759,-6521.238704739528,3109.990431699434,-31.346367144523764,21.64611506462097
394,-3258.7791786026983,184.93545215265615,-6521.533013874107,3109.1687975639684,-31.35041444521678,22.46357297897339
395,-3258.5440673783296,184.92982973621372,-6521.396063703124,3109.272098820844,-31.34993223226381,22.843257665634155
396,-3258.3589829951675,184.91776474878327,-6521.492880296851,3109.5649396757194,-31.34880712281963,22.549309253692627
397,-3257.9159464362847,184.86983760642119,-6521.165565751583,3109.724345355928,-31.344563647050933,22.527503728866577
398,-3258.0551262512904,184.86024662502896,-6520.931632980273,3109.359490781212,-31.34323067725861,23.865561485290527
399,-3258.5812295881747,184.8493097444129,-6521.1571322771115,3109.0688683038006,-31.342275359276183,22.629822492599487
400,-3259.8433875399805,184.85172379925834,-6521.695553711852,3108.343258905248,-31.342816532635386,23.285356760025024
401,-3259.3125562327423,184.8738950001356,-6521.811114049133,3108.969748966974,-31.34508615071894,23.007729053497314
402,-3260.5312019262446,184.8884321871095,-6522.209451814324,3108.1353443548333,-31.34552665386333,22.718206882476807
403,-3261.278857864694,184.90006309986106,-6522.447566478277,3107.6151621673,-31.34651665357866,22.431402444839478
404,-3261.499972877578,184.8845127797553,-6522.290709855322,3107.2506128709715,-31.344388672982987,22.564645528793335
405,-3261.4613427117088,184.89815345279672,-6522.354596878665,3107.3411187408183,-31.346018026659085,23.133660554885864
406,-3261.227040716514,184.88161571842093,-6522.0032737658175,3107.2388746041674,-31.344257273284445,22.54612970352173
407,-3261.4176788434725,184.8968014291865,-6522.300274497133,3107.3317091510194,-31.34591492654544,22.396579265594482
408,-3261.1413361602085,184.87999277611948,-6522.065378265089,3107.3884663766794,-31.344417047919183,23.167552947998047
409,-3259.0935385151824,184.85353843966053,-6521.753341935521,3109.1482330553113,-31.3419680746342,22.36845350265503
410,-3258.695926842063,184.860944488471,-6521.547532387509,3109.3335141547554,-31.342853097781195,21.69076132774353
411,-3258.6954390684186,184.8721048809466,-6521.649176684939,3109.4260375331783,-31.344404797604234,23.16263198852539
412,-3258.555541694817,184.84448470779637,-6521.764412477629,3109.7060925302353,-31.34170645522069,23.40497660636902
413,-3258.443683339584,184.850236674883,-6521.437554915181,3109.4859028250485,-31.34226792433668,22.40050482749939
414,-3259.6687901087653,184.86259589334333,-6521.674216563854,3108.4864012919675,-31.34357073022325,25.026574850082397
415,-3260.0836251551505,184.8744311346161,-6521.7781225797935,3108.1650269914544,-31.3449607014294,22.928828477859497
416,-3259.4576911239456,184.86095148753856,-6521.529775269046,3108.554227511993,-31.343094854433332,21.831909894943237
417,-3259.017990900841,184.89860928381069,-6522.157069679891,3109.58689175393,-31.346422258692538,22.64354634284973
418,-3258.6882625055096,184.9019650926896,-6521.770739315027,3109.527283446103,-31.346771729277066,23.170724153518677
419,-3258.948081032558,184.89685692195272,-6521.796391252798,3109.297837260445,-31.346383962159585,22.61997961997986
420,-3257.5224760469014,184.90493209864516,-6521.851009450962,3110.770766392253,-31.34716508683726,21.65035390853882
421,-3257.152513625461,184.88276846464453,-6521.526631536654,3110.8365286609737,-31.345179214425777,23.218697547912598
422,-3256.211073335089,184.8851744579041,-6521.573796587679,3111.823129087267,-31.34558029258202,22.679661512374878
423,-3256.617824512454,184.92165609465485,-6521.8187325920235,3111.6283810902396,-31.34912910532556,22.622353553771973
424,-3256.7199792421166,184.92487132479303,-6521.884902685545,3111.589815391512,-31.349763272877038,23.192970514297485
425,-3254.6093151936843,184.94252120008971,-6521.789012408617,3113.588433511465,-31.35125749662273,22.45981788635254
426,-3255.021285035006,184.95667600102888,-6521.519261289128,3112.8938705229616,-31.352570269869123,22.3384690284729
427,-3254.843432569538,184.95437955709727,-6521.3362321093755,3112.8909132225526,-31.352493239812443,22.455451726913452
428,-3255.5677304483384,184.97826744088465,-6521.673289905758,3112.482454829147,-31.355162812612015,23.17512035369873
429,-3254.876507327221,184.95131179453074,-6521.6937613564005,3113.218487373094,-31.352545138444125,22.384546279907227
430,-3255.8908017398167,184.95714820666478,-6522.057961450596,3112.563342096713,-31.353330592597853,23.301954746246338
431,-3256.7074210314972,184.94017950450876,-6522.073062005423,3111.7773464646693,-31.351884995252973,23.31926155090332
432,-3257.2804432093885,184.94681763136222,-6522.295617342422,3111.420900457051,-31.3525439553809,22.516431093215942
433,-3257.81534149642,184.93920714312782,-6522.317582089902,3110.914997261449,-31.351963811095057,22.467423915863037
434,-3257.6577613108752,184.97742270788137,-6522.702744499123,3111.422949838397,-31.355389358031193,22.443556547164917
435,-3258.0511583627435,184.98825000077224,-6523.019652136054,3111.336753878047,-31.356510105508722,23.14356565475464
436,-3257.575472276502,185.0015928727821,-6523.192437738232,3111.973461297341,-31.35808870839266,22.6153621673584
437,-3257.964475283336,184.99579358230105,-6523.249592308182,3111.646690950663,-31.357367508117658,22.47017478942871
438,-3256.816421758641,184.9877079959411,-6523.377430201625,3112.929850272774,-31.356549825728973,23.179869413375854
439,-3257.2223516753606,184.99843160909512,-6523.6280614913685,3112.764598773026,-31.357320566112936,22.384496927261353
440,-3256.6611288645145,184.99241933480386,-6523.398209543095,3113.1012621925056,-31.356600848727204,22.42370295524597
441,-3257.2080220321027,184.96670182879666,-6523.122242594322,3112.3014612607017,-31.353942527276796,23.234561681747437
442,-3257.048671228312,184.92883602714815,-6522.54123652732,3111.9141566787357,-31.35042740687364,22.109902381896973
443,-3253.3466561810324,184.91464979562159,-6522.508320670381,3115.5959000627286,-31.348885368998765,22.341986179351807
444,-3252.8336988825513,184.87414484917016,-6521.977455384054,3115.6140617496635,-31.344450097328224,22.256205558776855
445,-3253.298889441942,184.88008663161617,-6522.323988651247,3115.490262980455,-31.345250402763607,23.08148431777954
446,-3252.466465112831,184.8835071691046,-6522.116020621583,3116.110924871565,-31.34487653191676,22.194004774093628
447,-3253.2006003084957,184.86986571134477,-6521.573686178257,3114.8473754964966,-31.344155338077762,22.120458126068115
448,-3254.1628388580934,184.88514353951896,-6521.841780386662,3114.1399302232344,-31.34613223418243,22.231629371643066
449,-3253.143569724104,184.87927235215452,-6521.254543662619,3114.5773770457204,-31.34567545935833,22.861631393432617
450,-3253.6250567101374,184.8679204275249,-6521.117339941765,3113.969019381002,-31.34465657689814,22.210018396377563
451,-3252.5929117507358,184.84092972406415,-6520.675846148461,3114.5838697467575,-31.34186507309459,22.388508319854736
452,-3253.4239769893993,184.86819371938017,-6521.17938849392,3114.231990295428,-31.344772510286234,23.083499908447266
453,-3253.9393761104593,184.86801327020015,-6521.083184948579,3113.6205925594736,-31.344796991551032,22.408570528030396
454,-3253.716521088701,184.8625130732181,-6520.979292537583,3113.7447972193377,-31.344538843673195,21.42452883720398
455,-3253.0926736023766,184.8484964545341,-6520.680301453573,3114.082718775506,-31.343587378843807,21.25916886329651
456,-3253.619400623923,184.86432183973355,-6520.682572642842,3113.543569761681,-31.344719582494246,22.797369241714478
457,-3255.219061050147,184.8791055756403,-6520.7357074758265,3111.9841157959477,-31.346574945907946,23.734774112701416
458,-3253.5102823215093,184.89851856550587,-6520.767640791223,3113.707626123066,-31.34878621885743,22.084233045578003
459,-3253.5883100919004,184.91312051960222,-6520.871565060059,3113.7203902578967,-31.350255809340272,22.72566294670105
460,-3253.6144762835856,184.924737806143,-6521.000474908563,3113.8126048438367,-31.351344025002216,22.277583360671997
461,-3254.7397123860496,184.95311239460398,-6521.28440428012,3112.946195230224,-31.354615730756382,22.19827437400818
462,-3255.3113543626982,184.93625606526734,-6520.9708323621935,3112.0759029414326,-31.352681007203255,22.123881816864014
463,-3254.7016410271244,184.91431482071653,-6520.762371604848,3112.4971850301295,-31.350769273121248,23.050759315490723
464,-3253.496534327388,184.88400582743938,-6520.548536337169,3113.5161129710227,-31.34811678868133,24.087897539138794
465,-3253.3071306176553,184.90597802822012,-6520.815536040169,3113.9527595695426,-31.350332175249253,22.081823587417603
466,-3251.6913172452305,184.88362466313623,-6520.4948865168335,3115.267884784168,-31.347940175701524,23.667526960372925
467,-3251.6750393508933,184.89820441787575,-6520.653356905529,3115.4290782713897,-31.348965134629946,22.292015314102173
468,-3251.6927714862036,184.87912598116588,-6520.72212672949,3115.496782271701,-31.34655300958127,22.137818098068237
469,-3250.9711994568897,184.87889871672135,-6520.925079933041,3116.4211597094927,-31.34617795006416,22.034250736236572
470,-3249.970842771092,184.87019053239678,-6520.775081873207,3117.279525912438,-31.345477342721257,22.831446647644043
471,-3250.135374514887,184.87266105556105,-6521.045203527222,3117.383019929321,-31.345851972548477,22.52032971382141
472,-3249.249564240456,184.86811482639447,-6521.08883690849,3118.316524275014,-31.345366433377627,22.213375568389893
473,-3248.5844386585377,184.86901269171395,-6520.963544055489,3118.85584939079,-31.345756685553113,22.800899267196655
474,-3248.202272661089,184.88256138132598,-6521.113391967247,3119.376160616018,-31.347602691187163,22.69904589653015
475,-3247.87702935837,184.86580306198678,-6520.843788234932,3119.4471036592577,-31.34614784468321,22.859615087509155
476,-3247.8309336772327,184.8485977413784,-6520.625850695628,3119.2909560890107,-31.34463681199488,22.264169692993164
477,-3248.503766613482,184.85178898151972,-6520.438123358841,3118.427136006463,-31.344568242624995,21.891129970550537
478,-3249.5135269204284,184.84543874665698,-6520.697652057478,3117.682765194942,-31.344078804550442,22.65540313720703
479,-3249.851503528684,184.86928228102295,-6520.969639985196,3117.5950356964445,-31.346181520955877,21.81089949607849
480,-3249.592013614474,184.84520775750303,-6520.836697518862,3117.743443813987,-31.34396766710311,20.987218141555786
481,-3249.677819253674,184.86978593368332,-6521.413132178409,3118.212006234207,-31.34647924315653,22.826202630996704
482,-3250.1942341885715,184.86649744835276,-6521.167571434535,3117.453026284064,-31.34618648645519,21.93258500099182
483,-3250.896704215309,184.8378082507735,-6520.760359335342,3116.369412641189,-31.343565771930244,21.746667861938477
484,-3251.351100231576,184.84672812240868,-6521.0899591706375,3116.2362898527062,-31.34415903605444,21.80936551094055
485,-3250.3943897349623,184.85325324695995,-6520.869380394344,3116.9665069159732,-31.344769503552957,23.47104787826538
486,-3250.464252581495,184.8081904797704,-6520.411485024536,3116.478491370769,-31.339449407499213,21.835772275924683
487,-3251.244480514098,184.80307446128612,-6520.264292578221,3115.555578136359,-31.338840533523605,21.749825954437256
488,-3251.743766623606,184.78191895296072,-6520.105889409302,3114.916149664438,-31.335945831704645,21.79684805870056
489,-3251.5349886395943,184.77284078574596,-6519.946375935638,3114.9737237642603,-31.33517725396478,21.679713010787964
490,-3250.327289991039,184.77690549120948,-6520.102622397071,3116.333693515414,-31.33526660059208,21.949687719345093
491,-3249.6173609906095,184.78852030312925,-6520.270074472893,3117.200556768232,-31.33636358907997,21.752819538116455
492,-3249.14032399619,184.74290100472123,-6519.440563733364,3116.889174683889,-31.3318359514382,22.604411363601685
493,-3249.694427340928,184.77591596415,-6519.820960328017,3116.68532411249,-31.334707089553223,21.773033142089844
494,-3250.0002022403614,184.76064563792,-6519.733393261707,3116.3056507945507,-31.333105411125818,21.818124055862427
495,-3250.1292029881693,184.79789471121862,-6520.15381441601,3116.563346868166,-31.336630151543662,21.856189966201782
496,-3250.0506896388188,184.76678713435774,-6519.946828551856,3116.462359628747,-31.333007850067446,22.65446662902832
497,-3250.484521502966,184.7874381094333,-6519.995314302653,3116.059139804652,-31.335785114399002,20.985368967056274
498,-3250.0016979401958,184.7918611616277,-6519.953285206298,3116.4950652883817,-31.33533918390765,21.777769088745117
499,-3249.1565350480914,184.78763809775342,-6519.751771862012,3117.1421679510304,-31.334569234862855,21.76612615585327
500,-3248.1551516736927,184.83729784195768,-6520.422153112469,3118.770147372833,-31.34044377601532,22.51676034927368
501,-3248.3093109464417,184.85335608233058,-6520.607920844711,3118.787808925292,-31.34255510935428,21.86936664581299
502,-3248.6920204923917,184.86974099705301,-6520.947581620235,3118.7302521039037,-31.34443197311416,21.895365238189697
503,-3248.5970149932723,184.8663162956132,-6520.873891892767,3118.7547835703012,-31.344222966421103,21.645185708999634
504,-3247.9196984136943,184.88596791024614,-6521.181123555406,3119.7222795068,-31.34682227533508,22.45285964012146
505,-3248.408874035202,184.89291720569318,-6520.920950838798,3118.9668957278623,-31.347736129961056,22.564607858657837
506,-3249.093427115235,184.89667864283058,-6521.018058461899,3118.376531441318,-31.348578737485003,21.745786666870117
507,-3249.3367552939117,184.86104929973555,-6520.693516542065,3117.840374054723,-31.344662106306114,21.795414924621582
508,-3249.5647730569995,184.8340371083301,-6520.496760185945,3117.440649475192,-31.34269945457642,22.516547441482544
509,-3250.465824883658,184.8457769279718,-6520.872796506696,3116.905583033522,-31.34438833845563,21.60657548904419
510,-3248.615238866165,184.860246267604,-6520.681832826217,3118.5534863892917,-31.347138696844212,21.605334043502808
511,-3248.465977984324,184.84388359958928,-6520.436971669183,3118.4727818347314,-31.345671749462024,21.765387296676636
512,-3247.959329086271,184.812539594442,-6520.252533344775,3118.8229726561053,-31.342307992043306,22.483566284179688
513,-3246.962452068135,184.80581700616577,-6520.057773650601,3119.6303968487364,-31.340892272436687,21.658187866210938
514,-3247.350383478199,184.79974568667336,-6519.892185182077,3119.0821813357397,-31.340125318536078,21.840418338775635
