epoch,L,E,T,V,C,I,ci,logDetJac
196,-1.5414630027924119,0.4519075354601576,0.17467927873720362,-1.7640028246698964,2.0412310813928505,0.9999938633438316,0.023446901027796896,-0.3512438821907212
197,-1.5400017356847147,0.6886187596045181,0.1693246226066349,-1.76484085516497,2.284134992162853,0.9999749862012006,0.02430438527674461,-0.3533816794374477
198,-1.533224064132631,1.1030993761368824,0.1821268840445841,-1.7836606693731192,2.7046331614654173,0.9999650625134068,0.02525655684813566,-0.35586379751329483
199,-1.5277534548408198,1.0943043907788257,0.20776446854839317,-1.8063496166013233,2.6928895388317557,0.999968458400061,0.026303230114235854,-0.35524960487276447
200,-1.521771437290417,1.0628806405496554,0.2122295026427489,-1.8069363039257262,2.6575874418326326,1.0000003254986298,0.02744420102401801,-0.3514640244347379
201,-1.5201290107393681,0.9357534476685072,0.19759296180319502,-1.790234435363443,2.528394921228755,1.0000009666727663,0.028679247142942454,-0.34856878388223833
202,-1.5025316609753379,1.054505832045122,0.1816198381867567,-1.7632572213910918,2.636143215249457,0.9999971869382573,0.03000812769632144,-0.3489353797849824
203,-1.5275454407831197,0.6429050384083452,0.19238870659453788,-1.790366399436447,2.240882731250254,0.999995016453893,0.03143058361625772,-0.3489311398091474
204,-1.519679549745692,0.6069456298668843,0.19637388354413893,-1.788504956739971,2.1990767030627163,0.9999943395405863,0.03294633759215149,-0.3482073547826797
205,-1.515610241577703,0.9082822054017647,0.2031029385202543,-1.8054688625237119,2.5106481294052223,0.9999955274665421,0.034555094124761765,-0.3448770381212004
206,-1.5003120649779373,0.8259347091089533,0.17918144080597173,-1.7670081418987738,2.4137614102017553,0.999994713602042,0.03625653958381492,-0.34357321723156803
207,-1.4929954462177564,0.8252892582067455,0.1750178415268855,-1.7597140599958263,2.4099854766756863,0.9999899065854849,0.0380503422691475,-0.34537460569104456
208,-1.5092161731815221,0.3796570561261019,0.18793301856615666,-1.7757213924265947,1.9674454299865398,0.9999745358470055,0.039936152475371856,-0.34711108616451536
209,-1.4923016472504917,0.8514401613821037,0.203772839398433,-1.7986066412989552,2.446273963282626,0.9999910624674118,0.04191360256005172,-0.34615961526893224
210,-1.4867348114162653,0.791944792511039,0.1953961048556725,-1.786963271012903,2.3835119586682696,0.9999941800476053,0.043982307015374755,-0.3443623270367672
211,-1.4992145013158966,0.5374381594949309,0.183497903859203,-1.781233289396066,2.135173545031794,0.9999973619816342,0.046141862543308765,-0.343772286312964
212,-1.4669830456458246,0.8641597299787298,0.1717586794219895,-1.7572866397535911,2.4496876903103315,0.9999972355097594,0.04839184813422459,-0.34644839507625014
213,-1.473168974978193,0.7585487851258623,0.17648061287695493,-1.7689194824823697,2.350987654731277,0.9999957815964309,0.05073182514897312,-0.349334810114417
214,-1.4591917899751208,0.9598542594462924,0.19238844781249542,-1.7874003392582676,2.5548661508920647,0.9999968213775694,0.0531613374043991,-0.349547336635869
215,-1.457957001247689,0.7813977609840048,0.19013146817787174,-1.7801274633354343,2.3713937561415674,0.9999970713931186,0.05567991126227423,-0.3475071069595801
216,-1.458649076024621,0.5974796330330718,0.17624111572491752,-1.7621536953085095,2.183392212616664,0.9999927347753821,0.05828705572163473,-0.345939747851122
217,-1.4566308621146271,0.5514084092261575,0.1723822859166076,-1.7594204588795301,2.13844658218908,0.9999941819225053,0.06098226251450256,-0.34503137648339344
218,-1.4279173813774315,0.8260302784554938,0.17297398519382884,-1.7544030249342435,2.4074593181959085,0.9999939525210186,0.06376500620497327,-0.34564965544336523
219,-1.439002716115531,0.8591098319759107,0.18974648134382166,-1.7928158809564685,2.4621792315885576,0.9999880300035441,0.0666347442916504,-0.34454328940059875
220,-1.444269934321086,0.549927550448674,0.17346044208316855,-1.766888456276489,2.1433555646419946,0.9999873316290682,0.06959091731340816,-0.3432927652719402
221,-1.3982585030018022,0.8179438350957595,0.16026021072727334,-1.7320954125387535,2.38977903690724,0.9999941174585819,0.07263294895845851,-0.34366838261620325
222,-1.4096210210577487,0.6775667423473659,0.16274577593525613,-1.7434542860546465,2.258275252466756,0.9999981714610938,0.07576024617670485,-0.34625132241367435
223,-1.4179961433692518,0.6111073561746709,0.17285999685919884,-1.7648386908466787,2.2030860501621508,0.9999952824681706,0.07897219929535793,-0.3488338373110471
224,-1.424932866062945,0.5191645260373878,0.18097006378305108,-1.780177543882461,2.1183720061367977,0.9999922409802765,0.0822681821377933,-0.3476930640218888
225,-1.385874263294831,0.6603952834632041,0.170296855745015,-1.7478455418745247,2.2379439695927137,0.9999940755540795,0.08564755214562503,-0.34521450332078196
226,-1.4056401927842002,0.4025314567525409,0.15952345051331557,-1.742051612118967,1.9850596183581923,0.9999972164071917,0.08910965050397446,-0.34361329304560995
227,-1.3803423211882246,0.6067944306209543,0.15660008769033815,-1.739859196479585,2.190053539410201,0.9999973044406631,0.09265380226990672,-0.3441757490325344
228,-1.356352693313716,0.7759490474768753,0.15863446090920777,-1.7421553024492733,2.3594698890169408,0.9999918281849617,0.09627931650401267,-0.3451873140607007
229,-1.3761581419492124,0.5215212181269933,0.16134358970038484,-1.7483209917749505,2.108498620201559,0.9999884541887065,0.09998548640510874,-0.34473341496794185
230,-1.3120674340386231,0.9716247680874583,0.15848426072085886,-1.7349735394974113,2.548114046864011,0.9999896198394672,0.10377158944802967,-0.34231980725564104
231,-1.3440979874767152,0.6848688399015153,0.15614740333180813,-1.7449794807056045,2.2737009172753115,0.999991389680517,0.10763688752448508,-0.33938804534741795
232,-1.2970412257667792,0.9384539656287667,0.14987045750235728,-1.727677685126916,2.5162611932533254,0.9999915554116084,0.11158062708695649,-0.3373393658907286
233,-1.360812641660618,0.3069250596688793,0.14815443992484878,-1.7269615680610975,1.8857321878051279,0.9999897603497045,0.11560203929560209,-0.3395679385543723
234,-1.3153319125978693,0.6549638150108867,0.15638406541452418,-1.7396305071076985,2.238210256704061,0.9999877461454805,0.1197003401681439,-0.34065260879503
235,-1.2910712195888923,0.7340313774331566,0.15958934014567575,-1.7369883803235175,2.3114304176109983,0.9999897498850892,0.12387473073270638,-0.3386300814140358
236,-1.2820963954297608,0.7193738978656088,0.15103073025027053,-1.7272484131445938,2.295591580759932,0.9999934234638297,0.1281243971835776,-0.3348164358441562
237,-1.2721484060310293,0.6278490293139396,0.13864952106076323,-1.7008692767388716,2.190068784992048,0.9999938640899146,0.13244851103986333,-0.33355383154024787
238,-1.242910009932051,0.8201876815267535,0.1379421140116438,-1.7079400071854487,2.3901855747005585,0.9999940427284977,0.13684622930699897,-0.33303225460995217
239,-1.2586422308205274,0.5520038584470381,0.13488432071644918,-1.6915112903845189,2.108630828115108,0.9999917009634948,0.1413166946410951,-0.3354018778117032
240,-1.2431491767214404,0.7207021571784131,0.14545738308340728,-1.7239674350822274,2.299212209177233,0.9999909369532264,0.14585903551607682,-0.33449199223419873
241,-1.2809921107612339,0.40414060991173817,0.14594471933051115,-1.7254155353582183,1.9836114259394453,0.9999925509210881,0.15047236639359063,-0.3315321589372551
242,-1.248788312166869,0.5637697631510143,0.14238346621641007,-1.724048387174929,2.1454346841095333,0.9999963915125367,0.15515578789564088,-0.3253099479931872
243,-1.1912779410298235,0.6397930675918424,0.12455317734746843,-1.6643688336650189,2.179608723909393,0.9999965818919402,0.15990838697992638,-0.3245513102328807
244,-1.2069551823442244,0.5040730472663333,0.12801592869720174,-1.6724142342488848,2.0484713528180163,0.9999956280318424,0.1647292371178386,-0.32570326710899683
245,-1.1881328573879928,0.7284066048493996,0.1400169159899013,-1.7196300826504938,2.308019771509992,0.9999972517954117,0.16961739847509139,-0.32423652134960745
246,-1.1839469902926263,0.5803098866186862,0.13161424106323905,-1.6886884774071165,2.1373841229625636,0.9999980957378639,0.17457191809494255,-0.32306563209235417
247,-1.2179873855257508,0.3417075191315173,0.128651997126855,-1.6880651175142198,1.9011206395188822,0.99999885490621,0.1795918300839756,-0.3211894113331752
248,-1.178225588434775,0.4243708349594104,0.11972452685262536,-1.6609486328426617,1.9655949409494469,0.9999972144579797,0.18467615580040164,-0.32239543974233764
249,-1.2330525128110525,0.10979669371672007,0.12708573074159685,-1.674767223843792,1.6574781868189152,0.9999949871130075,0.18982390404484828,-0.32612400347064674
250,-1.1544590248629896,0.4710491668700827,0.13702550303898306,-1.685326638689805,2.0193503025209045,0.999992444611621,0.19503407125359573,-0.3295930195837124
251,-1.1783829997958273,0.4361424535011489,0.150204886222576,-1.732990585118914,2.018928152397487,0.9999960143636963,0.20030564169422305,-0.32740570683174575
252,-1.1551340948442794,0.37336506600945363,0.13272266748092154,-1.6835412450027931,1.9241836435313253,0.9999999062654046,0.20563758766362794,-0.3224960506662128
253,-1.0816359713669534,0.741561477065964,0.12345122377327253,-1.6927441980137918,2.3108544513064833,1.000000856856652,0.21102886968837875,-0.31264470126139926
254,-1.1645414944200334,0.08904413566961589,0.09946288546761065,-1.6103563760882453,1.5999376262902505,0.9999999862355886,0.216478436727363,-0.31055410177342935
255,-1.0718309379973359,0.40737948493874754,0.09748511723270617,-1.5913682729083727,1.901262640614414,0.9999980638344383,0.22198522637668816,-0.3159123403861409
256,-1.105411349813383,0.2761242946380691,0.1131140113203043,-1.62549688566166,1.788507168979425,1.0000008456711955,0.2275481650768013,-0.322081039736795
257,-1.0715907820096453,0.5439459238353754,0.14260226858017838,-1.7054187737177275,2.1067624289729245,1.0000023581354607,0.2331661683217805,-0.32141655497105004
258,-1.0802678000320989,0.4596528004313025,0.140024847576344,-1.7034904969121576,2.023118449767116,1.0000013778068721,0.23883814087076138,-0.3165778722484711
259,-1.0378001008050393,0.49661617391693813,0.11591690835001138,-1.6504644554672898,2.0311637210342166,0.9999997547705092,0.24456297696145746,-0.3107952822168301
260,-1.04702350964732,0.33203985789932333,0.10255130446380605,-1.6100954701175554,1.8395840235530727,0.9999994850075933,0.2503395605257296,-0.3120474626792046
261,-1.015754597302612,0.4130558219336764,0.10202211255616006,-1.6098409608950535,1.9208746702725699,1.000000064687015,0.2561667654071662,-0.31747972997169477
262,-1.014044122307389,0.4562933305259358,0.1130902009971543,-1.649241363243076,1.9924444927718574,1.0000002613048466,0.2620434555806298,-0.31920332044145033
263,-1.1204649799364164,0.0805239053315987,0.12071579922560188,-1.6808164589185854,1.6406245650245823,1.000000935305426,0.26796848537372686,-0.31578804659798976
264,-1.00267778265472,0.4096436184959604,0.11600320604907013,-1.6515469855355922,1.9451873979824825,1.000002006925229,0.27394069969015955,-0.3082323175492492
265,-0.9185159957273203,0.6564791446887115,0.10935942092140702,-1.64024876853182,2.1873684922991243,1.0000012096327142,0.2799589342349136,-0.29664163383902664
266,-1.0612622645422183,0.07518497951333991,0.09917521865819659,-1.615702125380954,1.5917118862360973,1.0000018523240568,0.28602201574123975,-0.28704164236654417
267,-0.9919796115304074,0.2370021751122,0.09431943025463786,-1.5934829884205763,1.7361657332781384,1.000002219643876,0.29212876219938555,-0.28102240543866575
268,-1.030056939789786,0.043131388902956536,0.09200105983086623,-1.5782335826004155,1.5293639116725057,1.0000025541165527,0.2982779830870286,-0.2791491016427169
269,-0.9987651103343371,0.1136843647405199,0.09381023795397976,-1.5795493967329746,1.5994235235195147,1.0000029142399027,0.30446847960137324,-0.27991446869653336
270,-0.9622231137292439,0.17855774138872826,0.09837092586950107,-1.5747954482738842,1.6549822637931113,1.00000105431271,0.3106990448928578,-0.28143624630248476
271,-1.031380532691959,0.04034421441197589,0.11275639563082929,-1.641482847928651,1.5690706667097976,0.9999996874193717,0.316968464300434,-0.2835041719673474
272,-0.9283682131224659,0.33903481416134795,0.10988290038260501,-1.6436974606394652,1.8728493744182082,1.0000025041651404,0.32327551558836565,-0.28595331419926745
273,-0.7940738925062659,0.6207002302917346,0.09781171618555452,-1.587514462357792,2.110402976463972,1.0000039304807546,0.3296189691845077,-0.2879112502576081
274,-0.8855219942304791,0.29975742214664525,0.09965862972605971,-1.5849540864639413,1.7850528788845268,1.0000026600738288,0.3359975884200128,-0.29240124922057653
275,-0.8827022344611513,0.3048592772496468,0.10262970901868185,-1.6037007927342928,1.8059303609652577,1.0000015424225515,0.3424101297704223,-0.294177243221201
276,-0.8282078163390227,0.46166404299645647,0.10418314298993214,-1.62344890670123,1.9809298067077545,1.000003425282454,0.3488553430980942,-0.29106077671585734
277,-0.8846751267030964,0.2404989795402066,0.09865514419927214,-1.6035104511937257,1.74535428653466,1.0000018670688002,0.3553319718959198,-0.2850446789111327
278,-0.8954028986202507,0.1721312694542687,0.09483947928566486,-1.5955364706877562,1.67282826085636,1.0000025550733813,0.3618387535322821,-0.2742241011512604
279,-0.8270371222193185,0.28790297435244083,0.0900196221797802,-1.567308133080734,1.7651914852533945,1.0000031812277983,0.36837441949720895,-0.26309424782850177
280,-0.8259548441231844,0.27046018195887056,0.09038387967207585,-1.5740128796254547,1.7540891819122493,1.0000030826522597,0.3749376956496705,-0.2530722606773953
281,-0.8707550673282547,0.1280896802132494,0.09022214394263578,-1.5771508008752315,1.615018337145845,1.0000016371962042,0.3815273024659763,-0.24228559960204443
282,-0.6235808646957894,0.6496831149768942,0.08401632602309507,-1.515312599450821,2.08097938840462,1.000003207083671,0.388141955289221,-0.23292066497176978
283,-0.7880220667787321,0.2506029217121566,0.08381479879261813,-1.5493243884824746,1.716112511402013,1.000006819353716,0.394780364579731,-0.22495551830361965
284,-0.7907768818576213,0.14814582920149144,0.07342912740843496,-1.493922449099453,1.5686391508925095,1.0000079984408266,0.401441236166461,-0.22196034264420703
285,-0.7300490220901535,0.2590781352565972,0.0730879605056941,-1.4851807122213452,1.6711708869722481,1.000006363594304,0.40812327149929806,-0.22346136646805098
286,-0.7314739270832529,0.23710838210329643,0.07674059575965103,-1.4948337979662782,1.6552015843099237,1.0000038860399214,0.4148251679022137,-0.22899214377727606
287,-0.7988467960831673,0.08451751542320007,0.08310293339045309,-1.5256968726603786,1.5271114546931255,1.000001564540396,0.4215456188272255,-0.2338806054997143
288,-0.6705933255862584,0.38897243483736665,0.0909223589626109,-1.5552555675883757,1.8533056434631314,1.0000024650105654,0.4282833141091099,-0.23679356633516344
289,-0.8135918169669168,0.0399869888425739,0.08990840653535619,-1.5607791472992456,1.5108577296064634,1.0000041944698825,0.4350369402208213,-0.2343120339571369
290,-0.6628666536558303,0.3513702319505543,0.08658897275232134,-1.5522131847283636,1.8169944439265966,1.0000072635938433,0.44180518052956796,-0.22585969363216438
291,-0.6361885438499397,0.3514556123328716,0.07939553989051491,-1.519054113669747,1.7911141861121038,1.0000086770386623,0.44858671555349094,-0.212852148095798
292,-0.7941492455120018,-0.05001729503816077,0.07251248342556851,-1.488862736241963,1.3663329577782337,1.0000071289728951,0.4553802232189006,-0.2039643759938866
293,-0.5709479631274401,0.4099931351768542,0.06865050861850774,-1.4825930499391378,1.8239356764974843,1.000004862910444,0.4621843791180168,-0.18951054690862346
294,-0.6736194942080399,0.11527533619706842,0.06343472857194866,-1.433831042591163,1.4856716502162826,1.000003853274075,0.4689978567671653,-0.1814678997823177
295,-0.6625612394599929,0.09587634262141687,0.06403948979641204,-1.4150642299501837,1.4469010827751885,1.0000052942657822,0.4758193278653786,-0.17702739563169834
296,-0.5717039634610108,0.3432493756810804,0.07785503069647905,-1.5031353768522064,1.7685297218368077,1.0000057358579189,0.48264746255334967,-0.17092365388306305
297,-0.5312475294626453,0.394941201928825,0.0825389383806761,-1.5018075970113502,1.8142098605594992,1.0000057583139128,0.4894809296726922,-0.16864808679237847
298,-0.5685250350382087,0.29081356590500795,0.07720360928887494,-1.4925047711569186,1.7061147277730515,1.000003943854542,0.4963183970254512,-0.1603093831931859
299,-0.6262732678138103,0.12917313905813943,0.06755594779466059,-1.4588807038823663,1.5204978951458452,1.0000059750495218,0.5031585316338187,-0.15728291294558888
300,-0.6250321329176379,0.07184156928294616,0.060515767642609096,-1.4108654273404468,1.4221912289807839,1.0000083632402503,0.51,-0.15849221777211348
301,-0.6999643780333916,-0.08338317662114658,0.061119349793876995,-1.4206493002849838,1.2761467738699603,1.0000082614414754,0.5168414683661812,-0.15982411520606363
302,-0.5862070946920293,0.1471883930181499,0.06397941758329626,-1.456507928825284,1.5397169042601377,1.0000087088042962,0.5236816029745486,-0.15988227675495614
303,-0.556317568853149,0.1621162841132442,0.06241122690148208,-1.4305676494288748,1.530272706640637,1.0000100835977104,0.5305190703273077,-0.15675127261786553
304,-0.5900445979793496,0.08710337718317285,0.061457122623836576,-1.4379908124751295,1.4636370670344658,1.0000193771118449,0.5373525374466503,-0.14660731631249774
305,-0.45437148406711747,0.29921462654068876,0.06080256983365062,-1.4148441010273918,1.6532561577344298,1.0000210473018334,0.5441806721346214,-0.13259306769919926
306,-0.6227640136266726,-0.058849525550719095,0.058364939039578345,-1.3731547315131736,1.255940266922876,1.0000123852066587,0.5510021432328345,-0.12087922306466908
307,-0.5393616434941072,0.10563112128427243,0.061129321377957575,-1.4141493764760016,1.4586511763823165,1.0000078885533228,0.5578156208819831,-0.10801672074639113
308,-0.4972258455498155,0.20323588830312866,0.06729855797543928,-1.4729132708186237,1.608850601146313,1.0000061838337988,0.5646197767810994,-0.08942553644428367
309,-0.5242289439938965,0.08443076002265526,0.06369870250233942,-1.3994232621108789,1.4201553196311947,1.0000067705147044,0.5714132844465092,-0.07220967249110637
310,-0.4715679452235475,0.14251805758515634,0.060290096827448084,-1.373624245793503,1.4558522065512114,1.000009358008365,0.5781948194704319,-0.05719205446601039
311,-0.3800168046248989,0.2931900255902087,0.057443496485206844,-1.3862942219108625,1.6220407510158643,1.0000119978962831,0.5849630597791786,-0.040543781803789286
312,-0.3838702809162029,0.246177917870529,0.051214229764139294,-1.3482005241306974,1.543164212237087,1.0000089838491062,0.5917166858908901,-0.02408108930928709
313,-0.4377272241372189,0.10846327956494406,0.04656947266147355,-1.2983264970744295,1.3602203039779,1.0000082090376867,0.5984543811727743,-0.01763547041911286
314,-0.4293062241393126,0.1013102064561906,0.04582766252155075,-1.2884450314394833,1.343927575374123,1.0000102425111073,0.6051748320977861,-0.013131764481445691
315,-0.3743760196889686,0.17413117486745855,0.04715757265615142,-1.2862557371106447,1.4132293393219517,1.0000086438172648,0.6118767285007021,-0.008458782154221103
316,-0.35366823140403647,0.23016602677001674,0.05538740714869201,-1.3558221723687365,1.5306007919900613,1.0000064644916387,0.618558763833539,0.010783569437980312
317,-0.3015241060428104,0.2969539373017098,0.05580033816239137,-1.3557231316244136,1.5968767307637322,1.0000078033347375,0.6252196354202691,0.04291279531224689
318,-0.5141838348624723,-0.057098442254266635,0.052500780749741044,-1.3512001490628383,1.2416009260588305,1.0000075966099828,0.6318580447107788,0.07497061654794232
319,-0.4231375234262448,0.03984560273089133,0.04518154408220727,-1.285967094238332,1.2806311528870162,1.0000069619704015,0.6384726975340236,0.09846410952255479
320,-0.4588765791054058,-0.018578560358467167,0.045424247655208874,-1.3044966302914884,1.2404938222778124,1.0000071749402444,0.6450623043503296,0.12299966091651285
321,-0.39261832793120865,0.02264848202283276,0.040992028029692484,-1.210356468635838,1.1920129226289782,1.0000102718309392,0.6516255805027912,0.13295387860452573
322,-0.3785366205754026,0.06497871718087467,0.048201881347829705,-1.2806633554072766,1.2974401912403215,1.0000066301500667,0.6581612464677178,0.14910014141945832
323,-0.28424064482300526,0.21906295779124552,0.05277775249878643,-1.3346262639260684,1.5009114692185275,1.0000021955191087,0.6646680281040802,0.18892304195011697
324,-0.31440415354637424,0.11067110161565097,0.04327611365163407,-1.2251953989138684,1.2925903868778854,0.9999939397498274,0.6711446569019057,0.22796515603704648
325,-0.4727654495816852,-0.14482902289591326,0.03776550113383316,-1.1997351049391756,1.0171405809094292,1.0000023507174687,0.6775898702295777,0.25149970886734074
326,-0.38358953951938385,-0.017227577355600765,0.037156253448274494,-1.2137659767107216,1.1593821459068463,1.0000066697329353,0.6840024115799871,0.2710688941784696
327,-0.29991428571427814,0.08088602287936597,0.03808940921358892,-1.1871031873593922,1.2298998010251694,1.0000003765905252,0.6903810308154922,0.30361971825976763
328,-0.3652613012838174,-0.002659036088748845,0.042639668249706886,-1.2409186820725853,1.1956199777341294,1.0000036784672814,0.6967244844116343,0.3444972637999877
329,-0.39460224417203127,-0.05514536225447286,0.04210529729546038,-1.240324496420842,1.1430738368709088,1.0000008159306306,0.703031535699566,0.40039043925286577
330,-0.37084169812855017,-0.06480241951321508,0.03344745239787929,-1.1510200271351372,1.0527701552240427,0.9999973043258414,0.7093009551071421,0.44227349044664066
331,-0.17605039417589163,0.1729225735834723,0.030273143551619926,-1.0841050007169653,1.2267544307488176,0.9999764733630563,0.7155315203986268,0.5151629589780711
332,-0.42766629633399067,-0.18581882663732707,0.025781755347427014,-1.080686475930695,0.8690858939459407,0.999975403021711,0.7217220169129714,0.5512353729362273
333,-0.31884183683042505,-0.05907411793902273,0.025613411139401614,-1.039264019971634,0.9545764908932098,0.9999821895814593,0.7278712378006144,0.5449444296712351
334,-0.41383700454200695,-0.13751265728343243,0.04401416557968006,-1.2202541871702677,1.0387273643071553,0.9999900590426579,0.73397798425876,0.5427644095255648
335,-0.20538476220094584,0.16301291494289982,0.05949728474257987,-1.3136223428725378,1.4171379730728577,0.999987054936477,0.7400410657650864,0.5862512951883283
336,-0.3928704343290052,-0.11105349042306867,0.052488567546155836,-1.273316679563123,1.1097746215938984,0.999954235782754,0.7460593003098406,0.6696546656781681
337,-0.3456697079625487,-0.09902593386374825,0.031274117077478826,-1.124957794351928,0.9946577434107009,0.9997487802492571,0.752031514626273,0.822143596775431
338,-0.26586076381072343,-0.08063143300078224,0.015306815154276739,-0.8612112871042039,0.7652730389491449,0.9994884876403772,0.7579565444193702,0.9031587480910359
339,-0.1422258337659374,0.04595340440164708,0.011868195597190217,-0.7627213945427652,0.7968066033472221,0.9993605309423969,0.7638332345928337,0.9285564181008227
340,-0.3157681682920581,-0.1653046033053388,0.014286931633568596,-0.832816559087167,0.6532250241482596,0.9995497294324756,0.7696604394742703,0.8963083891463457
341,-0.3499215618917107,-0.1566565868489953,0.026652581410445405,-1.043936230020766,0.8606270617613252,0.9998115854797394,0.7754370230385425,0.8137773474161659
342,-0.2760315169810066,-0.016330951226836588,0.05715058826210135,-1.2602059592853043,1.1867244197963664,0.9998777584005423,0.7811618591292385,0.7600795640749196
343,-0.0630917328054392,0.27441903101961307,0.07924667590946116,-1.3881500195528385,1.5833223746629903,0.9998962637559168,0.7868338316782195,0.7335843610729023
344,-0.22808018596823296,0.056635752430671316,0.07281742447026365,-1.3879882514595918,1.3718065794199994,0.9999046274168151,0.7924518349231986,0.734231340191565
345,-0.08815956988234722,0.19829465006017633,0.04780335231091845,-1.2677026220788514,1.4181939198281093,0.9998221452418316,0.7980147736233117,0.7695397584764442
346,-0.2961230894323328,-0.11055167399755939,0.026739984507716343,-1.0817790970544512,0.9444874385491755,0.9996885737730661,0.803521563272637,0.8206042220213539
347,-0.1505381647359847,0.029872415658684592,0.0176162308128362,-0.9321590791347689,0.9444152639806173,0.9995473706986011,0.8089711303116212,0.8722977899565068
348,-0.23154724216947736,-0.09416175446329578,0.01396242732576499,-0.8481978351653459,0.7400736533762851,0.9994192861908653,0.8143624123363721,0.9214951814111756
349,-0.28239817213430535,-0.15216750358251985,0.014846191365012544,-0.8892909755034077,0.7222772805558754,0.9992956239717729,0.819694358305777,0.9665508818447359
350,-0.3005763807696502,-0.18554760146401494,0.015582239806344763,-0.8583092034470949,0.6571793621767352,0.999507237656845,0.8249659287464043,0.9412167320964842
351,-0.1776521977676923,-0.014300502834662776,0.02337138256645919,-0.999560589183897,0.961888703782775,0.9995602631068554,0.8301760959551516,0.9219708571654025
352,-0.17921762709504685,-0.017963681020508382,0.02728408348143673,-1.0244663119034823,0.9792185474015371,0.9993776988462721,0.8353238441995984,0.9319135919707625
353,-0.06615181753929807,0.1361759863621015,0.032218237834758745,-1.163825218777041,1.2677829673043837,0.9989454205962464,0.8404081699160243,0.9607427228383334
354,-0.18233455772549453,-0.02551907112410956,0.029353850524965686,-1.0693876442073122,1.014514722558237,0.9977790839606818,0.8454280819050575,1.0190959449698604
355,-0.24299389643157165,-0.10300064070693682,0.027651878267118794,-1.0663274949558188,0.9356749759817631,0.9924905344544377,0.8503826015249087,1.167023677943578
356,-0.32824867264938223,-0.21610760650157945,0.023025357034222385,-1.0139664966974367,0.7748335331616348,0.9719100032220054,0.8552707628821614,1.3938864511933646
357,-0.35811892800609746,-0.2760503094438096,0.014994831013585596,-0.8776334096371614,0.5865882691797663,0.9469897374336134,0.8600916130200735,1.5447758194621906
358,-0.148373075279958,-0.039932291242612994,0.013440546508717365,-0.8557120177876013,0.8023391800362709,0.9490734544005428,0.8648442121043589,1.5394166091438697
359,-0.10631559315001031,0.011830171432728132,0.016914741789288333,-0.9106078458855191,0.905523275528959,0.9396171713682212,0.8695276336064095,1.58729949990478
360,-0.24958203096804704,-0.15384519588257883,0.017794323597819933,-0.9323066793144588,0.76066715983406,0.929798095414804,0.8741409644839232,1.633992415794557
361,-0.15062403493872117,-0.048295369968213264,0.017547036107783083,-0.9093261926499585,0.8434837865739622,0.9341084714927204,0.8786833053589049,1.6508702788855456
362,-0.30231842947229004,-0.20988387085532967,0.02443633890721103,-1.025398870710167,0.7910786609476264,0.93972305390678,0.8831537706930009,1.6637415191538643
363,-0.2644245620053517,-0.16635198306479926,0.031091043777626975,-1.06959845187767,0.8721554250352437,0.9217316387120142,0.8875514889601367,1.7504422232884034
364,-0.3043384953015409,-0.21638987317150526,0.029587599814706222,-1.0593796691687558,0.8134021961825444,0.8734863277938837,0.8918756028164224,1.8883514004329245
365,-0.28409487448830834,-0.20843813329822458,0.020099978302944466,-0.9568840784828172,0.7283459668816481,0.8300791104352061,0.8961252692672937,1.97646056284088
366,-0.16464788168510877,-0.09239438149388624,0.012824218574055591,-0.8299252567289678,0.724706656661026,0.8039737550189249,0.9002996598318562,2.0207954785125195
367,-0.17692498903136328,-0.11453974248710774,0.01027854557647756,-0.7773697085553591,0.6525514204917738,0.7917711307394399,0.9043979607043979,2.0452620803238735
368,-0.31012584310457636,-0.26912137010217707,0.009413680731122726,-0.7262768310185918,0.447741780185292,0.8367654978731951,0.9084193729130435,1.9817372698058984
369,-0.1178383737140634,-0.04607031794846661,0.015429329657050758,-0.8804248490002509,0.8189252013947335,0.8870416488256374,0.9123631124755149,1.9064547053736696
370,-0.1670030453749914,-0.08363534721729371,0.030023758966180644,-1.108837766478771,0.9951786602952966,0.8892290668694269,0.9162284105519704,1.917231706453852
371,-0.24265353624691632,-0.17284094328921384,0.029878530978498713,-1.0755352324180962,0.8728157581503836,0.8531615794165565,0.9200145135948912,2.000333202473402
372,-0.241332273863577,-0.1771309800653036,0.02350205584417646,-1.0422936162700276,0.8416605803605475,0.7577801247044047,0.9237206834959872,2.1639793601885
373,-0.4213760256395761,-0.3932406754922766,0.010643521797774537,-0.7911364713386632,0.38725227404861207,0.7164495074346408,0.9273461977300934,2.244159942566132
374,-0.15288416207458394,-0.10993953236480669,0.008505001872652953,-0.7398429843324659,0.6213984500950063,0.7069983558327162,0.9308903494960256,2.3074203085568348
375,-0.27726772746906625,-0.2772677274690662,0.008690626199200394,-0.7491425123417801,0.46318415867351354,0.7393189577104331,1.0,2.339566285556997
376,-0.2147599222828039,-0.21475992228280405,0.013285091423975085,-0.8526010015852874,0.6245559878785083,0.7416644312386759,1.0,2.3853088615604916
377,-0.23307762933027837,-0.23307762933027842,0.01567112026260023,-0.8781571022376022,0.6294083526447236,0.7484155996858417,1.0,2.398448515130344
378,-0.2544063921794572,-0.25440639217945715,0.019992771630293782,-0.926416876604742,0.6520177127949911,0.6936748837536042,1.0,2.507007541843789
379,-0.22997110276418117,-0.2299711027641811,0.016608009068400778,-0.8760362920302132,0.6294571801976313,0.6649725628453877,1.0,2.560400308467517
