epoch,L,E,T,V,H,X
240,-0.6338179803085506,0.594376485759656,0.24570085883212262,-0.8796481257968924,1.2928665621930886,-0.06454280946866273
241,-0.8456927799462544,0.5986814499353306,0.4187165857179277,-1.2645619394519736,1.5257378779159603,-0.08121107424658386
242,-0.8683734355640094,0.8364331696409046,0.8482057062498616,-1.716760673658131,1.8153184425983224,-0.11033030554914865
243,-0.7825128470835311,1.3074816859612288,1.4428054792394316,-2.2255415618978267,2.232355748637211,-0.1421379800175872
244,-0.6531569881002885,1.381896351154658,1.3536336226931807,-2.0070080547867635,2.1744399329449524,-0.13916914969671118
245,-0.8511569684646079,0.9429497072551429,0.853742516071299,-1.705090129343287,1.9064480738011702,-0.11215075327403928
246,-0.8200252192960633,0.6386215439942675,0.49649865443303126,-1.3166785022537768,1.5462852468230435,-0.08748385500803049
247,-0.8720366803453503,0.5986002771023462,0.4668472793838281,-1.3390395167174347,1.5555698825618969,-0.08477736812594432
248,-0.8804555440964537,0.715171744337151,0.6214641996708614,-1.502089020222759,1.6927645544376269,-0.09696798954857823
249,-0.7679804513725365,1.3240265544233432,1.3744115094620653,-2.1426151902451727,2.232294105709478,-0.14006387050302752
250,-0.5915391297134815,1.659700372447725,1.736376089476217,-2.3281562320810485,2.4101289134991184,-0.1586483984465624
251,-0.7128381599889299,1.3943317125919839,1.2846614107557732,-1.997723955765955,2.243850212513516,-0.13645595491135087
252,-0.8299699877582413,0.9726502961341124,0.7460172317042896,-1.5761779723359461,1.9075287341518994,-0.1047176973861305
253,-0.8501894998462916,0.6127221640725717,0.4532464553248846,-1.3035906627390894,1.5470756791321163,-0.08400930764533954
254,-0.8123097808827568,0.5714850041819135,0.4108290192671941,-1.2232851751818803,1.463750319291163,-0.07980915919456377
255,-0.979818515118769,0.5762994873562541,0.6159234789176534,-1.5959070665505202,1.6507251409764252,-0.09444206598730458
256,-0.8165300466105269,0.9805943790941628,0.984754194526287,-1.8014758956737427,1.9165453692883112,-0.11922928904669203
257,-0.8619624117221051,1.011651468781827,1.049689606142786,-1.9118516289648069,1.9961109991574761,-0.12229750755362837
258,-0.8765702404815434,0.9497457781922087,0.8405109088786693,-1.7172748853112363,1.9373595102362278,-0.11084975561145213
259,-0.8689274777748215,0.6781699885757573,0.5612928657346006,-1.4303842683249868,1.6392481556459402,-0.09198676447979635
260,-0.9067860449983902,0.7586621108867491,0.690947369577229,-1.5979099499678433,1.7653539222395107,-0.09972923096214753
261,-0.8792949714986534,0.9323882034829617,0.8116788192566942,-1.6911658378357923,1.9204708044500944,-0.10859558238803446
262,-0.8034400564760078,1.0280445140888257,0.9053004298917098,-1.7089349792336959,1.9449286597823172,-0.11324959635150547
263,-0.8485402084279278,0.9002419556849195,0.7876700767676795,-1.6363959807014612,1.8569550585359764,-0.10798719891727568
264,-0.8139799621784324,0.7491384565437071,0.6261694654574106,-1.4403153437339904,1.6591609814725343,-0.09587664665224735
265,-0.8445052449335879,0.7339127953612812,0.5491087420817164,-1.3937809547786195,1.669677633152061,-0.09109262509387683
