epoch,L,E,T,V,H,X,cusp
223,-1.1017864197209821,-1.1017864197209821,0.8655625429515852,-3.2510846790550643,1.283735716382497,-0.1776840539533221,0.0
224,-1.0994577888343169,-1.0994577888343169,0.8254556280113478,-3.19044758948714,1.265534172641475,-0.17243189243437554,0.0
225,-1.2259415309778157,-1.2259415309778157,0.833195896471665,-3.2411937509919744,1.182056323542494,-0.17430343642947616,0.0
226,-1.0198562957331614,-1.0198562957331614,0.7457538615312096,-2.962763160213313,1.1971530029489421,-0.1645685605110095,0.0
227,-1.0340840541538414,-1.0340840541538414,0.7570569127541538,-2.9934790699188634,1.2023381030108686,-0.16549142661819194,0.0
228,-1.0774722493525806,-1.0774722493525806,0.7482692998033371,-2.956452823901918,1.1307112747460004,-0.16545686298004414,0.0
229,-1.0797709057763987,-1.0797709057763987,0.7255018207065829,-2.9659494105709836,1.160676684088002,-0.16266307379892395,0.0
230,-1.1147705801360477,-1.1147705801360477,0.732974696737408,-3.0539392666873937,1.2061939898139382,-0.1633926831277112,0.0
231,-1.164733707312314,-1.164733707312314,0.7267938177112694,-2.993869203735688,1.102341678712105,-0.16233545529609456,0.0
232,-1.0110668484235747,-1.0110668484235747,0.77140738343258,-3.0047492260491695,1.2222749941930147,-0.1678828631188297,0.0
233,-1.0768318480760843,-1.0768318480760843,0.7723166253832793,-3.058393152775052,1.209244679315688,-0.16717083404032068,0.0
234,-1.0629291295446048,-1.0629291295446048,0.7781139515349977,-3.0363737679429734,1.1953306868633713,-0.16773794921818666,0.0
235,-1.0321210165749675,-1.0321210165749675,0.817971679040126,-3.0814491110922244,1.2313564154771306,-0.17226602000217708,0.0
236,-1.1475665905102068,-1.1475665905102068,0.8387765424235143,-3.270096484874809,1.2837533519410878,-0.17404963993669686,0.0
237,-1.162806157813249,-1.162806157813249,0.8783385044158394,-3.3008985615071023,1.2597538992780137,-0.17819044770581266,0.0
238,-1.138416183520404,-1.138416183520404,0.9071418733284906,-3.3770052812754434,1.3314472244265485,-0.18049099148246178,0.0
239,-1.1648074041691374,-1.1648074041691374,0.9227849163609084,-3.3655709507697424,1.277978630239697,-0.182412762283599,0.0
240,-1.2931013858670628,-1.2931013858670628,0.9334221550762543,-3.499781093407769,1.273257552464452,-0.18259653249236854,0.0
241,-1.1098520749312832,-1.1098520749312832,0.9057255362066701,-3.343547517169924,1.3279699060319705,-0.18056494218011465,0.0
242,-1.1803660036359542,-1.1803660036359542,0.8674409137226188,-3.27636500211733,1.2285580847587572,-0.1765376682799135,0.0
243,-1.199548506891706,-1.199548506891706,0.8245309392098326,-3.2636456012223154,1.239566155120777,-0.1724704186229179,0.0
244,-1.1397679878578435,-1.1397679878578435,0.7844976932243266,-3.1246885634835584,1.2004228824013878,-0.16871044171529448,0.0
245,-1.1650362803955936,-1.1650362803955936,0.7581805179386907,-3.129665779093987,1.2064489807597019,-0.1659106733914169,0.0
246,-1.2924641840876228,-1.2924641840876228,0.7549091925388024,-3.2026179717055836,1.155244595079159,-0.16546257382395368,0.0
247,-1.1222434129006889,-1.1222434129006889,0.7445287587279004,-3.020887543017994,1.1541153713894046,-0.16443828330483093,0.0
248,-1.1739240002127245,-1.1739240002127245,0.7627676940374901,-3.1047413674099342,1.1680496731597194,-0.16654854634128352,0.0
249,-1.2307905869939515,-1.2307905869939515,0.8007064992519988,-3.2250111527575314,1.1935140665115809,-0.1700741118173827,0.0
250,-1.223751345780157,-1.223751345780157,0.8273958155383538,-3.224275239841716,1.1731280785232057,-0.1732112968834687,0.0
